,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.24173033745712882,60.835014,50.808304,47.873825,49.864975,51.029606,47.222954,46.98271,46.53716,50.519737,51.4002,49.500557,52.905083,48.222607,53.182064,45.936478,51.46284,56.899364,54.10594,55.2477,51.655148,59.786613,54.835205,58.799335,65.006294,65.17724,75.7775,63.668713,65.302864,67.788536,70.74114,84.690865,84.6214,96.13438,96.787926,92.96725,103.03179,104.90505,100.50082,110.26863,108.80258,122.01064,133.97923,143.0662,151.57475,160.28735,148.60692,145.39857,160.03741,174.13344,171.94833,175.0351,175.49687,170.917,163.94777,161.48596,168.10352,167.0105,151.50716,162.21458,156.98872,155.82043,150.4861,166.7799,172.59245,167.09486,152.98268,142.97769,155.4402,156.31065,145.27031,128.92064,121.49411,132.46277,112.896545,93.98922,101.19538,91.42836,92.4781,86.16498,91.771805,78.44014,81.51447,76.75065,75.308105,72.58923,71.94519,71.228004,64.9798,62.31128,57.269176,54.82265,58.795162,55.61129,53.160236,43.45288,49.81783
1,0.24173033745712882,60.82288,53.239437,50.79127,51.16875,52.399166,49.373363,47.97738,48.292233,51.313766,57.909115,54.15335,62.487186,53.748913,53.36628,44.55251,44.052563,51.737644,54.096767,57.766773,54.90561,63.864452,56.250507,58.31099,69.76379,66.63929,77.08533,66.57752,69.21743,67.28305,73.59217,73.71968,85.043106,86.70617,92.75596,96.91063,105.49644,109.666626,114.18516,117.84684,124.31708,124.36016,136.42271,148.2214,139.75587,137.04654,147.66411,150.17436,145.87505,146.02335,149.04353,162.4918,137.6833,139.02037,157.12222,160.085,166.2278,171.32918,175.10562,170.947,166.42807,170.1063,169.3569,166.4608,166.01242,161.5248,160.0825,159.3951,150.42339,146.27373,142.92332,130.27551,108.634094,114.82264,100.565,98.374275,101.65443,96.46309,98.235,90.0197,96.384445,80.679405,81.67228,82.92323,80.39536,75.24011,71.236626,72.00427,68.25579,61.7318,56.94421,55.697582,59.647762,53.74138,54.73149,51.166386,51.59775
2,0.2417303374571288,59.942265,52.851067,51.143066,50.30352,52.968376,49.922344,49.953285,48.43471,53.134056,54.473667,54.343266,52.909534,52.81094,52.205902,47.955505,55.560585,59.391056,57.908966,56.89068,55.573647,58.776264,58.433403,58.127224,67.56844,65.56831,71.02338,67.22699,70.96115,70.05877,73.93097,80.99081,83.68168,89.40092,97.60433,95.51514,104.39903,109.27093,102.786804,110.00113,109.32993,125.101906,129.26927,143.1207,163.2742,169.05861,157.1798,145.46928,158.29715,171.62337,170.53142,176.83978,175.14421,164.34697,155.85585,156.70155,165.65768,162.418,149.10826,156.01404,162.58931,169.47745,164.14693,157.56877,154.77155,153.88382,159.60637,158.79044,138.81137,139.44104,128.00374,121.95821,115.7131,125.31403,116.759026,116.292656,120.084335,92.9555,95.51717,93.13279,87.78857,82.49884,81.15147,79.7847,83.193726,74.25299,71.69197,71.79893,72.858864,63.132473,59.27197,56.981094,60.80074,54.37766,55.826523,54.214123,53.122837
3,0.38292492254802624,61.808887,50.5077,50.40691,47.74517,51.045574,46.990566,45.968163,46.659416,50.605473,48.29654,49.79404,47.911106,47.846867,51.351215,49.579903,53.940445,64.50364,56.554497,53.91567,54.133213,54.43622,57.193184,56.3891,66.14136,65.149445,69.075264,67.89651,64.84667,67.696495,72.516495,87.66702,85.36453,93.31866,88.810684,93.35207,99.18281,100.30834,100.453415,120.17232,125.11093,118.88106,140.304,144.9634,141.77136,115.24888,150.70126,152.6822,164.07538,173.16518,174.66684,160.69817,160.3417,172.80319,174.45682,165.45688,166.62122,151.51172,155.47737,163.25227,165.65239,169.91382,162.26514,157.33641,150.12541,154.49101,156.75354,147.67046,129.90277,131.82666,119.10987,115.09954,95.10465,109.04623,102.23853,89.3323,94.96078,87.1369,83.52944,83.449554,84.255196,79.29016,77.87245,78.02099,75.963356,72.74558,72.413506,69.18311,64.565544,61.219036,57.4066,55.065548,54.0393,59.08342,54.803535,51.177597,47.404472
4,0.24173033745712882,60.616108,53.4127,51.3648,51.103012,53.392654,50.9247,49.04542,49.700344,52.54949,57.234024,53.776714,57.591152,52.408432,53.85211,49.32244,56.636765,59.80969,58.030434,57.559746,58.313515,59.31643,60.06501,59.266262,68.13914,67.59553,73.69554,67.947426,69.12513,71.744995,73.37731,79.58141,83.79774,92.826775,98.35003,100.61088,110.11441,114.19387,116.10362,118.144226,119.21519,132.83856,142.36403,155.45816,142.65852,141.02641,155.50868,158.14233,147.19853,142.85379,150.99132,153.20055,122.2792,138.5709,148.01962,150.94872,151.30771,172.55742,175.05992,160.67694,150.73128,161.05322,166.53548,154.97847,166.26659,161.5698,155.8999,152.47215,143.51775,149.302,149.12578,140.20934,120.649956,121.37959,108.88095,101.20758,105.561035,91.15268,89.78632,86.84223,97.488785,78.11914,78.95739,83.65895,87.269684,78.318535,70.44831,73.71868,75.8923,62.869396,54.924183,61.607716,62.325943,56.80387,60.07278,65.14159,53.416332
5,0.38292492254802624,57.473595,54.068363,48.3933,48.148113,50.822704,47.50385,46.137234,45.128376,49.61651,56.39523,51.425133,57.8033,51.83485,56.919907,43.970768,39.170155,47.312286,51.280006,54.217384,59.001064,60.98935,53.32427,59.3225,66.66858,65.1134,70.45485,65.933464,62.00584,61.53991,66.95002,74.960625,72.88275,81.32479,91.58715,95.37107,101.75987,108.317444,104.85272,101.69253,102.6424,124.58571,139.2724,153.42647,160.44182,149.04352,152.53658,154.18233,154.4969,155.7547,157.06908,175.98804,170.01718,139.13292,153.35284,161.67908,169.15057,161.91644,173.01753,173.71179,169.16061,167.65239,165.50908,165.14433,166.9184,160.25958,152.40286,149.68549,146.8333,134.75212,128.14923,126.387,124.08193,139.2497,119.46622,115.456924,126.437294,88.66334,93.88215,88.25175,82.70588,80.404976,81.75124,79.992035,82.86474,72.125565,66.282295,69.82607,68.036804,61.51692,57.42077,56.88284,58.722984,52.137917,49.16479,42.15048,47.151634
6,0.24173033745712882,62.457462,52.568455,51.38754,50.351124,55.232243,50.32093,48.387913,49.71831,52.037804,58.87767,54.14016,60.33566,52.88577,54.201958,44.554188,41.58423,52.08556,55.1122,55.020752,58.084324,60.784035,57.4386,56.58768,67.8571,64.280754,72.20346,68.59904,66.963264,66.94072,72.60811,75.01399,81.34758,89.68649,92.45903,96.526024,101.973404,102.87023,106.977104,107.18445,110.15763,114.22112,122.91506,147.91199,136.47621,134.63853,153.77509,157.1393,144.96004,140.46565,147.83588,150.83409,120.725105,138.85033,153.97952,150.59642,141.40471,157.74539,169.59729,169.72826,167.38962,173.19557,169.86247,157.29417,155.89952,160.24078,161.12389,158.1177,138.88086,139.74844,141.56848,118.84511,102.65273,121.2832,119.45868,119.42119,133.10176,102.030334,98.841156,93.79796,95.20121,80.14595,79.685394,79.96933,81.76234,74.069214,73.39636,72.92526,67.96197,62.91586,59.62752,59.775936,59.17405,55.724327,53.989723,56.571926,52.910194
7,0.24173033745712882,62.42308,53.3597,52.286777,49.41642,52.449974,49.590782,48.711433,49.022083,52.718655,54.91148,52.879704,57.92011,51.279293,55.296288,48.89102,54.851955,59.05628,58.316044,55.872677,55.687607,58.254555,59.83404,57.790207,68.33849,65.10759,69.97964,66.58935,67.49638,70.82815,74.40311,85.21387,85.62657,93.02251,94.40371,96.963715,106.07032,108.295105,111.525345,116.07762,116.984856,127.63066,132.13747,142.03467,162.38582,169.29114,163.44963,146.81927,156.58038,171.8567,170.70723,175.14005,170.75432,154.4982,153.28989,160.19226,168.71223,168.7246,157.3498,158.15015,156.95018,165.10168,162.63527,151.35641,160.4356,151.01418,150.39995,150.53906,140.18011,143.89653,140.12218,121.020164,125.33463,136.04594,127.55257,105.26906,117.248146,97.08014,91.537834,89.03403,82.45267,82.64582,80.88833,79.19734,80.37041,74.27158,69.49263,71.096855,72.66427,61.066166,59.13271,57.134983,58.67844,55.572372,56.475353,54.45712,51.437813
8,0.38292492254802624,60.079716,53.753765,51.837357,51.342083,54.169872,50.040195,48.799366,49.58064,53.47544,57.325047,54.781967,63.060863,53.21305,53.505096,48.039497,50.768574,59.369274,57.13417,58.105495,55.852936,62.992275,59.770195,60.90044,68.181656,67.20933,76.07035,69.64552,70.93986,73.4625,75.54683,87.5672,90.54538,99.468636,100.25511,103.037125,108.45231,109.836,114.62397,121.34998,127.1696,127.66514,133.85013,138.41577,141.26944,143.20992,157.74011,164.42044,169.11082,171.94879,171.63727,170.66876,171.05052,172.47432,171.94466,165.58931,163.69629,159.69852,160.01286,167.51567,170.68944,173.3379,168.40356,160.25795,157.30336,155.16298,159.9436,160.0456,146.26532,141.44301,134.25864,127.46599,104.43396,113.842,112.54669,105.80597,103.66807,96.31431,95.50473,91.22497,90.931496,86.76725,87.206696,83.45386,80.726326,78.04711,77.03618,75.53997,69.57045,64.5073,59.26779,57.893387,61.75693,55.446556,54.11937,49.03279,53.173157
9,0.2417303374571288,59.54749,50.595314,47.316856,49.961166,52.092155,49.640217,47.661316,46.27213,49.525517,52.52472,48.87106,52.12152,48.804615,51.250584,47.071423,54.494553,56.784184,56.31491,52.44219,53.96524,53.774544,55.812386,55.49758,66.2575,65.75564,75.55924,63.23632,63.863308,64.51305,70.47611,82.70918,79.48494,91.56503,90.920845,92.702515,101.56877,108.71238,100.35026,108.30138,107.77893,124.189384,132.95563,139.22087,137.20195,133.31699,147.75914,139.25977,136.69704,121.77169,128.37521,133.70892,120.95886,130.06499,148.81323,148.22687,163.07327,173.16519,170.02237,152.50539,158.35289,167.15263,165.20448,151.47427,166.16295,164.19821,162.4872,158.13292,138.68936,148.06563,153.73946,140.48845,118.45897,114.523506,103.81898,100.296646,105.7923,86.19458,85.4299,82.35858,90.77594,69.34692,73.61788,73.72095,76.38884,68.83895,69.17586,69.40626,67.72663,59.467648,49.82349,55.084587,58.798656,56.6485,57.172615,56.063435,49.25956
10,0.24173033745712882,61.521004,53.88629,51.262478,50.22311,53.82396,50.477432,48.497417,48.404522,52.896545,60.027164,55.234314,67.71986,52.67138,54.146263,47.23327,45.674248,54.62643,55.189392,58.018986,57.032417,63.569897,58.771065,60.416508,67.12618,67.017815,76.043976,69.21264,65.11209,70.60352,73.217415,86.16886,85.98815,96.909485,95.791245,97.2933,103.14866,104.8888,106.7797,115.11146,119.21425,125.101425,134.17224,139.63841,138.72726,129.42332,141.96167,146.26715,162.97066,168.69237,166.97253,157.52171,151.81682,160.7545,169.18588,164.57918,169.15157,160.66034,154.70367,161.00217,169.04887,173.9941,165.7413,159.16354,157.79861,152.44225,155.1545,153.44675,142.13803,137.64694,130.00372,121.49962,117.588295,127.58641,116.15046,102.59986,107.405685,94.47805,91.82539,86.20425,87.754745,82.91027,84.44762,81.11448,81.31732,76.254745,74.53317,74.00865,70.18568,62.97743,58.812695,58.122417,60.864536,54.692833,54.292873,48.38405,53.318905
11,0.060597535943081926,59.91999,53.091976,51.32418,50.178402,52.708614,49.978806,49.76992,49.924202,53.19744,57.777653,55.753086,56.612545,53.26959,55.215847,47.27214,48.626255,58.26874,56.8471,59.015614,59.502457,63.348156,58.9559,59.943188,69.480194,66.32791,72.94051,68.82974,69.28834,69.96507,74.234825,77.6228,82.83719,95.07874,97.09552,98.56144,103.16636,104.66491,104.05662,110.857666,119.28756,124.95292,131.32971,140.14,143.86377,142.70477,146.14062,151.35472,163.68889,171.81631,163.70752,154.92839,157.2943,162.90288,175.3131,169.20737,163.42963,150.33896,157.92992,163.37645,165.2989,175.10944,170.56569,154.53879,153.90419,161.70622,165.22307,161.58218,139.09369,143.56693,130.17044,120.77609,111.49226,125.23993,121.1783,120.365654,128.87993,99.04097,98.14006,95.589355,91.599464,83.21376,83.63509,81.195526,82.26863,74.2483,71.025505,72.69603,70.96271,64.05474,61.110947,59.20956,58.24935,56.719772,55.006565,55.548527,53.989273
12,0.38292492254802624,62.126232,50.76427,49.32319,46.51766,53.664215,48.133404,46.98065,46.35293,48.779232,55.105843,49.38671,56.33487,49.943665,50.63411,44.927444,51.23947,53.39852,58.45972,52.696655,52.69447,49.98038,57.105927,56.805126,67.645676,64.589584,68.763985,63.354446,66.79563,67.37172,65.360466,73.28791,81.28084,83.34491,91.118256,94.73772,104.6423,107.79371,115.922646,117.87361,119.04132,118.632195,114.13096,152.26251,172.5831,175.40758,167.6636,143.05855,154.48898,170.52876,164.0058,171.63947,163.95982,133.0761,147.95038,155.30579,147.10278,165.21371,168.0157,150.17503,143.47992,155.16505,162.38254,146.66023,162.74681,155.87152,147.35477,146.82925,142.32394,146.8118,141.89334,130.59274,117.767494,125.530785,112.973625,115.00675,124.41097,88.742485,90.92035,84.3372,85.076004,73.80473,72.97742,76.25532,77.97766,69.05579,62.80904,69.90066,69.23159,60.46606,54.072144,54.359566,53.92308,55.18133,57.361416,57.271248,47.91871
