probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.088430921,70.713486,74.24679,74.83378,65.43981,66.760925,63.187187,67.64813,64.37145,70.43368,67.57406,65.495224,64.006355,65.980095,65.65206,63.46351,67.35857,67.707924,67.853035,67.33582,66.170906,70.96257,66.30056,67.705246,67.61554,71.68163,79.11508,75.248856,76.318344,72.14373,82.72607,86.11371,79.02362,76.43223,58.06857,70.04237,61.647373,61.609554,65.840096,62.140575,70.76855,70.24381,68.416885,67.86136,65.70192,65.5684,62.089542,69.60349,66.83563,70.45955,80.75643,74.019905,74.29427,72.24666,72.12061,72.75419,71.93392,69.775475,69.03816,69.6291,71.35372,72.722275,74.6177,70.70638,72.51301,78.13818,70.93924,72.97612,75.027336,72.79912,69.97125,67.88162,61.143913,70.23982,76.9166,86.192024,93.79686,89.147194,82.24294,94.514565,90.844315,89.81831,82.97227,79.9316,79.81761,87.73366,91.76802,92.11944,90.42767,82.201904,79.67338,88.008736,83.250854,75.297615,72.01016,74.204445,71.086296
0.352760819,73.79392,74.091805,74.66643,70.819,69.04635,67.7148,67.22305,65.031876,70.65561,69.208115,69.058105,68.10128,65.364235,65.522156,65.44386,65.85065,66.61527,63.76309,70.083786,70.69518,74.866745,67.42628,71.95554,72.63081,72.81457,75.603935,74.917244,72.94265,73.06351,82.77308,81.20624,79.27837,73.78257,62.57143,66.89645,62.932224,65.52335,66.57619,65.7727,67.38674,67.20557,66.39093,65.116066,66.20837,68.76119,66.043236,71.81857,67.50923,71.08786,75.81695,73.65031,71.87493,71.80616,73.183304,75.97232,73.19683,73.414116,73.28134,72.693474,72.15857,69.807846,69.9309,71.82894,70.34974,75.63768,73.08639,76.40296,77.45489,76.975395,77.258606,69.40961,71.98225,73.33065,76.21868,86.87041,93.11134,81.05998,76.368065,82.55695,77.833664,78.45692,82.43748,81.46344,85.56918,99.27346,93.989876,101.25044,101.03247,88.37884,97.32377,88.77326,81.28737,82.03406,74.03847,82.67638,80.59687
0.55880826,72.41721,72.328896,72.8754,67.17787,63.500046,67.020645,69.96876,67.54532,70.42613,70.155464,66.02835,66.125626,63.630245,63.5473,64.00668,63.070393,67.573555,69.17082,70.22421,65.973885,75.044365,70.934685,71.618546,76.68493,71.33492,80.18698,77.02524,73.60792,72.12383,81.42605,86.47657,86.73682,77.18107,57.011463,68.752304,63.492504,67.24133,64.22004,65.04745,67.78101,67.04106,68.98753,65.76474,64.42358,69.60641,68.241135,70.10813,66.29893,68.76014,69.00864,72.120926,69.13597,66.24517,66.89454,74.450935,71.49258,71.57861,75.64649,74.06201,72.2269,69.99946,69.669205,69.877,68.738914,75.340744,72.05721,76.754425,75.78405,75.15058,73.54306,73.29438,66.30252,68.9335,67.621315,80.22257,84.87406,85.66085,88.055664,92.209206,86.036964,85.96359,81.07264,79.12457,88.95139,95.966705,87.42828,94.26478,86.06717,79.723976,84.86852,74.53546,75.92651,78.885605,75.5292,73.417206,72.23965
