probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.088430921,9.31296135,9.15959205,9.290020251,8.925819,9.178953,9.128110251,8.943873051,8.927997399,8.71418415,8.464289751,8.635608801,8.726363799,9.041524101,9.065162049,9.088174551,9.2602986,9.514633101,9.079980699,9.843650601,10.1296846,10.46826305,11.18108915,11.822146,13.5857449,14.771666,13.7347896,12.85020345,11.4458225,11.75523825,11.904032,12.70601325,12.65022395,11.864531,13.3196014,12.99649225,13.8090855,16.83198195,16.27867955,20.6513895,21.35491329,19.0013747,22.15579695,21.09492489,23.2497615,22.33487691,22.98151449,24.89127726,26.55343251,27.2131755,26.716956,26.848647,26.406807,26.63418099,26.7157569,24.84132141,25.14398601,23.58063399,23.958795,24.19751949,24.36689499,23.434047,22.82875701,21.51529869,22.38988641,22.59150951,21.79960299,19.62855195,18.4221401,18.38966255,18.74712595,17.58434755,16.4695384,15.1222113,13.1073215,12.0909404,10.35555605,10.9309116,10.3231905,10.26254075,11.80198425,11.5178924,13.843095,13.038907,13.0494105,11.1380199,11.6438392,10.61150405,10.66581705,10.58832635,10.1640791,9.806636001,10.024833,9.5590698,9.6811554,9.911039949,9.697665249
0.352760819,9.6118484,9.425229,9.491260533,9.186640467,9.538725533,9.4788705,9.4403023,9.364006667,9.1282642,9.0309186,9.106495567,9.1570204,9.5031629,9.638280667,9.498687,9.817023333,10.13502233,9.669140067,10.42947033,10.7747233,11.29561144,11.65102034,12.38722834,14.1479239,14.92447624,14.18683346,12.73019586,12.306668,12.568545,12.63148224,13.4813558,13.435752,12.51422334,14.155966,13.199637,14.61470266,17.34821476,17.1724608,21.20163026,21.916026,20.21630234,22.94656027,21.92625784,24.667258,25.16946667,26.671634,27.37889733,27.42054333,27.9836865,27.84894567,28.36022933,28.29283233,28.0107938,28.063838,25.83997533,26.05596767,25.111284,25.23542083,24.63746267,25.098117,23.80723583,23.661462,22.46084683,23.57542587,23.126686,22.04570133,19.46517466,18.70131634,19.24391406,19.7375695,19.012532,17.65034554,15.9246329,14.06545506,13.3772111,11.11152864,11.5332756,11.13643924,10.64218467,11.30316,12.26882066,14.72065576,13.88104484,13.677268,11.3455606,11.90356934,11.16390586,11.39146324,11.28400974,10.91706293,10.24044267,10.45751043,10.2389188,10.14122083,10.47932857,10.05089287
0.55880826,11.082026,10.6313148,10.3441156,10.2437676,10.350094,10.4329376,10.4879928,10.2257508,9.985649201,9.9550584,9.9920412,10.0928816,10.1692948,10.6220544,10.184362,10.6032408,11.18889,10.0941568,11.5111832,11.1226492,12.0478468,12.6420188,13.228844,15.0559632,15.9833648,15.688954,14.133956,13.0369,13.645154,13.5493028,14.6182344,14.9014588,13.643388,15.6546248,16.76414,16.5011932,20.04429,18.62232,21.889958,22.02116,24.09447799,25.28748641,23.9888428,24.960648,24.94917761,27.2499,27.55426001,27.93652399,28.87673201,26.85408641,28.93643201,28.34988,29.51682799,28.26876799,27.11369599,26.01697399,26.28644801,25.61065999,25.72229201,27.78672401,26.32839199,27.44959999,24.67184921,27.04750961,27.150384,25.863846,21.286568,19.0609344,21.3987656,21.6394408,21.7740172,19.7362808,17.4958052,15.0573088,14.279,12.79054,12.3222128,11.5739584,11.3552908,11.1210212,12.5376504,15.943634,15.0078172,15.157106,12.623358,12.3990464,12.345652,12.430364,12.4015204,12.07344,11.137998,11.3310524,11.2570992,10.813166,11.3839912,11.0391076
