TimeStamp,100129,100753,103953,104401,104530,10481,124666,129490,130673,135154,137793,138385,140401,145106,151409,155697,169841,170161,88226,9
2018-01-01 00:15:00,4.247597021328358,4.881867749867617,5.513010356633158,4.537025924804404,6.294999439255243,8.881797829637543,1.307722191273594,4.179712111526851,4.439424062466914,10.952769931082342,2.4589310257687016,7.137106655560044,4.348643831912229,2.077758476187219,6.853044127852057,4.433441799456819,8.10314583907492,3.650599066777289,8.206451313825614,4.2327390540208665
2018-01-01 01:15:00,4.404653448428726,4.890100600106233,5.513010356633158,4.842304092485609,6.793437390325209,9.45647306134465,3.3874901971539852,5.668717442658528,9.051460827921096,15.706128626495042,2.8762174013869513,7.360666475187199,4.348643831912229,2.5868919356616127,14.447267341296179,6.884098162512307,8.758293741119218,5.721418005833048,8.206451313825614,4.36429068235105
2018-01-01 02:15:00,4.390868487771156,4.8885171339642906,5.513010356633158,4.961285473255862,6.793437390325209,9.40197521872918,3.4664332511478513,5.231412275836787,8.75091527353963,14.762996057216494,3.3145568774533167,7.335462301192394,4.348643831912229,2.29263080543098,13.655465764448325,6.822264155671725,8.6860505170366,5.22644186704761,8.206451313825614,4.35328622412276
2018-01-01 03:15:00,4.399195959458648,4.865141652170978,5.513010356633158,5.19626078339437,6.793437390325209,9.443016541184184,3.7522520816338036,5.242409245409096,8.583825780954383,15.035272793735809,3.6271441548434322,7.344432210348266,4.348643831912229,1.8545817415408246,14.014142171723483,6.808243571203203,8.721523893443138,5.636701359164078,8.206451313825614,4.3617672354712695
2018-01-01 04:15:00,4.441445962394486,4.849326021560925,5.519573044991744,5.2490182755333805,6.793437390325209,9.472961383942682,3.9449035489115936,5.764896699539176,8.561350610436085,15.302275920104844,3.824917764038524,7.354674559938315,4.348643831912229,1.5430755935336045,14.370191734279246,6.799892027163149,9.333474633656484,6.005999384999635,8.206451313825614,4.3690044843532885
2018-01-01 05:15:00,5.1038091494514655,4.8821568215769675,5.845627577625975,5.4684650643376305,6.8064678847848255,9.704362370002809,4.215360948374263,6.347227975504557,8.622742985153984,17.216265873501698,4.232367721477604,7.369034558714955,4.348643831912229,1.6549174338205719,14.891586358615227,6.796285321543723,12.592494676682795,7.790771989073292,8.221035065733581,4.379015386833672
2018-01-01 06:15:00,7.536610772360045,5.022740338148634,7.356407837015683,5.81387505043536,7.4513967850357865,12.286817859603827,4.506078569003014,6.387310280997894,8.859618138984569,17.47371653530977,4.846148240038904,7.38633838439284,4.348643831912229,1.5714557062419878,16.633372557219968,6.8032075826710585,20.712415776641897,8.213945677375666,8.982072037745242,4.390749368477797
2018-01-01 07:15:00,10.605512709196283,5.423141296382388,11.362835258382672,5.988208737689485,9.705528915597807,19.082317304642757,4.788778491807018,6.494019523393653,9.594343137105938,18.011879058858952,8.223633618438857,7.401492080901639,4.370519459774183,1.4629353967375458,18.365365720320312,6.827460001258439,23.55904193611491,8.465447084566975,12.507712101384794,4.403115020588811
2018-01-01 08:15:00,8.870491637060162,5.008126808773655,9.483290633029734,5.305458834320758,10.257891084774677,20.26891905344521,4.3764230483849,5.708436931967574,9.879365771199726,18.125295267458988,15.809526657790052,4.936624511322605,3.380038388533253,0.5720750958761907,18.33980454007849,5.643641735261262,20.560447024425656,7.456174768387282,18.52981378289569,2.6151727141733536
2018-01-01 09:15:00,8.211302083335235,4.980572171987328,8.77679209018131,4.99262220968768,9.634763471328554,19.26410061887711,12.87485824522942,5.374495565213378,12.011192970383156,17.467194060177896,16.48496916666679,4.995454641626912,5.56694066029022,0.9267885068355788,18.36310974127729,5.449739330939939,19.446931593172344,6.610575229818885,18.167708432502835,3.374885412533639
2018-01-01 10:15:00,8.18361860021115,5.055544708754708,8.772164717971119,4.743439072732434,9.637151680739612,19.195200913917056,11.540593906109303,5.563926239189035,13.16017193161802,24.82527721673399,16.96625925472246,8.652199606278359,7.684375136144228,1.6752398072387729,16.813881965327468,5.598081765404435,19.30976740374794,9.351531711023341,18.22454598704984,6.850421156747526
2018-01-01 11:15:00,8.134743609869705,5.016736189451718,8.764016519079265,4.579195498816556,9.625532952690111,19.07197110468882,11.740304693132947,4.943207855935917,13.397027191843714,23.332239923435232,16.916999400967313,18.008327298228416,7.810519708735792,2.6273517683737104,14.454429027752079,5.628545550447271,19.11663226094077,12.338088761533367,18.21715225101834,8.03354772372639
2018-01-01 12:15:00,8.096579028971743,4.9091488563193355,8.776087924844976,4.438748652349694,9.636548110451326,18.921354417737675,9.530121987995713,5.288830279266921,13.46444445504143,21.786159334111172,14.080924445540434,18.681494272239114,7.810519708735792,3.5587761683900454,12.095146130949097,5.667817476414497,19.013117552511375,11.286515077353858,18.192975907804236,8.068024343329256
2018-01-01 13:15:00,8.063502464954997,4.872165373099335,8.77679209018131,4.377915820207981,9.5060410743153,18.861225858979004,7.495225559436059,5.226228319894689,13.582615165151987,20.961907632886316,10.164868267632427,18.696767289649515,7.807350964722292,4.231433463596864,10.227160716390863,5.7528881350943735,18.94855890488625,10.683514482907913,18.221259882146953,8.03861107205196
2018-01-01 14:15:00,8.001736737878437,4.780885367113777,8.664566918703297,4.14743768743818,8.979191750151989,18.81259077911843,5.797042913069475,4.760987374778044,13.824120873084347,20.53800492711791,7.501070716676912,18.635631048994437,7.796989674773387,4.425115785712901,9.01439990286254,6.029538718213788,18.913511414193877,11.049534390247747,18.22454598704984,8.005789692634858
