,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.2417303374571288,67.13948,66.831985,11.016077,53.909252,67.13529,67.10706,67.03802,65.3494,56.267654,54.62102,67.13611,61.643932,67.12877,67.1387,66.50322,67.06525,67.13711,67.12574,67.020645,64.81653,20.890556,61.66983,67.13948,67.13939,55.269398,66.09789,67.032425,67.1156,66.76452,59.26974,0.3886165,67.133545,67.13949,67.00195,20.213118,55.202778,64.327995,66.54398,61.58753,61.567795,17.78941,67.13886,67.13692,29.480421,67.081375,66.587395,63.825443,7.825333,9.283459,50.50325,45.22958,67.032936,66.84395,67.13892,67.13949,66.88438,67.132164,63.820335,7.961753,19.395308,66.56443,66.84459,66.8197,67.139244,67.131935,62.50855,67.13948,66.96991,16.42623,2.755814,67.12826,67.13905,67.138626,66.89113,58.27761,67.13945,67.13949,67.135414,64.96799,10.900113,66.95711,67.128136,4.4709053,0.00182888,3.9556322,67.1376,66.94201,0.8903613,66.95715,22.082226,66.87007,66.76376,9.261327,56.639553,67.13939,67.13698,2.3042908,65.26047,67.13947,66.225815
1,0.2417303374571288,67.13948,67.06164,2.331099,47.73698,67.135735,67.12465,67.07486,65.60001,50.88413,49.210823,67.1383,65.91015,67.02196,67.13898,67.06651,67.079475,67.13705,67.11904,67.02471,64.28312,15.0883665,62.89903,67.13943,67.13944,64.79912,66.016594,67.10609,67.12333,66.78977,51.88445,0.27601838,67.13882,67.13949,66.899506,8.876288,28.811493,65.35362,66.79153,62.840103,61.655746,59.166435,67.139465,67.11499,20.094027,67.11236,64.14409,64.26566,7.3637757,7.3594847,46.896187,61.929634,67.10044,56.357273,67.137215,67.13949,64.74941,67.11776,64.17354,9.600022,22.5309,67.10113,67.080666,64.848434,67.13907,67.11376,54.952652,67.13948,67.07016,11.517226,3.4318514,67.13935,67.139404,67.13888,67.134674,66.11632,67.13949,67.13949,67.13899,60.15142,7.3957148,66.76596,67.02406,3.42165,0.0019449757,0.16677663,67.13545,67.12512,3.1734028,66.4473,11.187526,67.099556,67.12908,61.16454,66.006645,67.13925,67.13839,37.74019,66.809555,67.139465,64.63083
2,0.38292492254802624,67.13948,66.94526,3.817985,58.22202,67.138725,67.103,66.789894,66.10432,61.10679,56.1628,67.13754,65.425575,67.12531,67.13922,66.91388,67.10783,67.13941,67.12928,66.63344,63.539753,19.642467,63.51719,67.13947,67.139435,53.07594,66.73405,67.134,67.06625,65.10646,57.68118,0.12750785,67.13595,67.13949,66.82892,10.053604,44.221,66.296135,66.88745,63.889664,62.44406,50.49501,67.13944,67.13461,22.448013,67.124084,64.25992,55.160347,2.5891871,12.604999,46.153645,63.719418,67.07067,62.429092,67.13918,67.13949,66.514824,67.1077,64.52827,8.217273,15.041726,66.92908,66.7802,65.95017,67.13925,67.089325,58.108078,67.13948,67.10765,7.9324307,2.167592,67.13181,67.13872,67.139244,67.123085,57.542835,67.13949,67.13949,67.13876,60.103355,7.1983137,65.40359,66.93037,3.2278492,0.0015629749,0.27161345,67.13736,67.06935,2.9901223,66.58288,12.309426,67.098915,67.11485,46.214386,65.67157,67.13942,67.13791,12.576317,66.77995,67.13946,64.79529
3,0.24173033745712882,67.13948,67.007645,6.991398,51.165806,67.105736,67.1178,67.08598,65.327034,55.156578,48.852276,67.13634,64.9831,67.12207,67.13872,66.17624,66.92843,67.11001,67.095604,67.08283,64.02004,9.876282,64.421326,67.13947,67.13943,51.058617,63.382744,66.924576,67.113365,66.95477,55.455784,0.31359428,67.137505,67.13949,66.96602,16.15158,51.093758,64.086624,66.78178,64.28132,62.12599,52.230537,67.139305,67.12385,40.866642,67.092735,63.97619,60.923866,10.718744,18.764942,48.64409,59.887836,67.12062,65.723175,67.13635,67.13948,58.898296,67.07286,64.97766,16.469343,17.923803,67.05583,67.12026,66.21587,67.1388,67.09727,56.246353,67.13948,66.97444,15.2885065,1.8769592,67.13611,67.13804,67.0746,66.937965,60.705597,67.13946,67.13949,67.12841,56.701572,6.0401664,66.881195,67.04503,4.406246,0.023819987,2.1589592,67.137024,66.97342,0.3910645,66.8252,18.70415,66.924385,66.95687,36.24834,50.668686,67.131836,67.09104,3.0324917,66.42896,67.13948,66.26534
4,0.060597535943081926,67.13947,66.392395,9.736813,51.587536,67.093346,67.06905,67.04064,61.435467,48.01211,53.044758,67.12928,58.388817,67.1193,67.13485,60.3692,66.22806,66.9624,67.120445,67.11276,65.62951,6.652964,58.14205,67.13947,67.13917,48.983715,60.902184,66.298904,67.12441,66.88526,57.42945,0.49728027,67.13442,67.13949,66.561424,32.52754,50.96671,61.163223,66.33338,60.478237,62.99113,32.22269,67.138626,67.09575,22.295595,67.1169,65.63624,59.241863,5.929494,6.815081,52.34902,52.763855,67.063736,64.86193,67.13907,67.13949,61.381676,67.09624,64.84305,6.1658683,18.040579,66.84141,67.072044,66.47533,67.13921,67.124626,56.97272,67.13948,66.97807,9.739031,1.1903371,67.12198,67.13909,67.138145,66.98195,66.440796,67.13949,67.13949,67.1389,65.56043,11.200411,66.89234,67.135345,12.672329,0.00078330777,0.3718989,67.135925,67.01626,0.16873841,66.944176,12.105051,67.064964,67.06429,19.466658,44.674004,67.13909,67.13938,25.875713,66.85186,67.13949,66.633675
5,0.060597535943081926,67.13944,66.87813,11.822833,54.358192,67.11642,67.08737,66.97927,66.349976,60.62916,53.725113,67.129745,63.111202,67.097336,67.13724,66.54145,67.0631,67.13734,67.11453,66.885925,63.896812,5.24724,55.903366,67.13942,67.13917,56.460003,66.33081,67.036156,67.052895,66.74622,61.838524,0.221325,67.135254,67.13949,66.25252,21.235462,37.63848,56.433235,66.428986,64.70064,63.027946,56.617058,67.139366,67.07238,14.309189,67.10009,60.972267,53.64489,8.398045,22.918669,55.13092,64.30545,67.100975,54.885998,67.12942,67.13948,64.238686,67.10289,63.82889,18.411558,31.185896,66.98631,67.063324,63.412197,67.137764,67.05773,52.875378,67.13945,66.88694,16.909239,6.503386,67.09339,67.094505,66.96912,66.70008,50.530617,67.139244,67.13949,67.12983,63.345455,20.371418,65.974014,66.112976,21.10983,0.11898002,1.5505286,67.12882,66.610115,1.7319016,66.77398,27.195168,64.848114,65.17132,45.725616,57.52347,67.10935,67.01754,6.485161,66.3307,67.139435,65.055214
6,0.060597535943081926,67.13889,66.902336,6.84171,55.918575,67.13901,67.104065,66.40928,64.67173,60.773327,55.016186,67.135475,65.612854,66.697136,67.137535,67.08155,67.11246,67.139175,67.11678,66.14306,61.903236,28.937305,57.286602,67.138794,67.139114,60.137096,66.924866,67.13368,67.11033,65.53734,57.998913,1.4155033,67.13823,67.13949,66.61626,9.15149,50.0312,65.97598,66.97407,63.072865,61.282436,47.76569,67.13943,67.08418,5.6710224,67.10679,63.93826,59.754807,7.13145,7.0937934,36.81074,62.243996,67.064415,55.09475,67.13706,67.13948,63.564472,67.12771,64.26448,8.700649,13.125679,66.87049,66.9983,64.43382,67.13911,67.07108,57.839867,67.13948,67.01815,11.864061,2.1961706,67.10146,67.132645,67.133736,66.761894,47.942554,67.13947,67.13949,67.13821,65.8667,12.3320055,66.60626,67.12007,16.20889,0.0029338764,0.9270033,67.138336,66.98108,1.4596521,67.02135,19.463026,67.03406,66.88396,5.338342,12.873321,67.136215,67.13736,7.5305715,66.83834,67.13948,65.5352
7,0.38292492254802624,67.13948,67.06868,3.769323,42.647713,67.08481,67.11059,66.9384,64.677086,55.852486,53.0943,67.13344,65.92401,67.13189,67.13892,60.317875,66.9106,67.092026,67.08772,66.998726,64.716255,8.024923,66.18478,67.13949,67.13946,61.990772,65.42352,66.602936,67.08597,66.88347,61.95683,0.8839661,67.139305,67.13949,67.04481,32.60563,37.764694,57.576015,66.60133,62.510487,62.20649,52.291157,67.139435,67.11649,38.46157,67.13514,64.84198,62.779655,4.962422,3.914224,33.083954,61.776318,67.131874,64.77118,67.13931,67.13949,65.31445,67.13061,61.872246,8.936536,11.640164,67.100136,67.13286,65.64771,67.139465,67.13853,60.518997,67.13948,66.90925,17.54811,1.8497479,67.13847,67.13934,67.11198,67.09686,65.67865,67.13947,67.13949,67.13913,66.59628,12.609368,67.06091,67.1232,8.025251,0.013623297,0.48844004,67.13702,67.12181,3.3671443,67.03705,16.193426,67.02148,66.93324,43.73216,59.75485,67.127815,67.12551,14.908281,66.45932,67.13948,66.36882
8,0.38292492254802624,67.13949,67.113625,2.7028363,42.800438,67.10181,67.13801,67.13936,59.95262,19.91338,32.362633,67.136375,66.57237,67.13785,67.13935,65.6503,66.984146,66.86035,67.11899,67.13932,66.55644,3.104754,66.58927,67.13949,67.13945,51.332222,47.359962,60.084106,67.13805,67.13856,56.181095,1.5027903,67.1392,67.13949,66.889046,12.368039,40.444115,52.078373,67.01793,66.75193,59.63682,55.73147,67.13937,67.11707,36.96727,67.07185,66.272194,62.741943,13.282332,12.099121,49.844936,47.112186,67.1194,66.7558,67.137955,67.13948,58.262314,66.994095,58.059017,3.9211233,14.325732,67.08312,67.102264,66.5722,67.1394,67.13854,55.11899,67.13948,66.47097,7.8613925,0.9954535,67.13946,67.139435,67.13299,67.13638,67.12145,67.13949,67.13949,67.13861,65.62937,11.4535885,67.052444,67.08379,2.1670141,0.0022894947,0.31477526,67.11123,66.931274,0.1287817,66.85144,7.667607,67.07387,67.13063,58.17465,55.748974,67.13863,67.13917,50.453064,67.091286,67.13949,66.65274
9,0.060597535943081926,67.13948,66.92112,10.368976,51.703484,67.11405,67.114296,67.100426,64.871056,57.59708,53.07984,67.1387,63.186886,67.12856,67.13832,64.84838,66.90288,67.1322,67.134575,67.1195,65.00882,9.173059,55.428272,67.13948,67.13941,53.339005,64.10921,66.939705,67.128654,66.98895,59.388718,0.11649444,67.13408,67.13949,66.96323,19.713139,43.948635,59.410606,66.68494,63.301655,62.23624,10.832486,67.13802,67.06767,18.677671,67.07548,63.36556,62.900444,4.580134,5.816544,46.934494,50.762726,66.94563,64.08202,67.13872,67.13948,57.75385,67.13018,61.001125,4.938643,15.183373,66.55038,66.522026,64.746735,67.13926,67.12751,59.002182,67.13949,66.839455,8.498449,1.0826325,67.10679,67.1382,67.13781,66.80298,56.319912,67.13946,67.13949,67.1392,66.40802,12.279712,67.03414,67.13683,30.012249,0.0027117867,0.08816843,67.12485,66.93267,0.9112765,67.061195,15.563225,66.92659,66.50535,7.91419,30.847921,67.132385,67.136604,6.9335394,66.84198,67.13949,66.19574
