,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.20754499999999998,0.17530500000000002,0.169462,0.044576,0.16811500000000001,0.14321199999999998,0.191698,0.138619,0.164041,0.135743,0.079994,0.133988,0.142494,0.142044,0.082363,0.032708,0.108952,0.061777,0.128275,0.163683,0.164888,0.136904,0.145937,0.13102,0.133116,0.138534,0.13844599999999999,0.137726,0.13442099999999998,0.13602699999999998,0.138484,0.1399625,0.1531625,0.06228499999999999,0.09890199999999999,0.155978,0.08422550000000001,0.13538450000000002,0.151289,0.11133575,0.038641999999999996,0.170983,0.1422025,0.16063875,0.13725549999999997,0.11042350000000001,0.13926925,0.173838,0.16793550000000002,0.145979,0.07325525,0.145279125,0.0711395,0.1625635,0.13477699999999998,0.12820125,0.076764,0.12623375,0.099640375,0.15320975,0.1764120625
7,0.772957,0.7656130000000001,0.758355,0.30178,0.747659,0.289614,0.745042,0.7511530000000001,0.629835,0.46271300000000004,0.231814,0.742269,0.729298,0.734884,0.162506,0.206321,0.562942,0.401117,0.730289,0.481937,0.696493,0.549029,0.6846509999999999,0.28014,0.69852,0.692557,0.529608,0.7003809999999999,0.677759,0.565994,0.587146,0.71346,0.5228765000000001,0.266797,0.4835555,0.7438265,0.334517,0.7297935,0.7284375000000001,0.4320625,0.2540505,0.725358,0.71347875,0.63526775,0.57657,0.374826,0.5612425,0.74443425,0.7109255,0.606113,0.300657,0.6448400000000001,0.2493055,0.736435875,0.48634849999999996,0.4904695,0.432361,0.554855,0.44465912500000004,0.6490357499999999,0.7088985000000001
8,1.529224,1.517566,1.4765679999999999,1.1168019999999999,1.485801,1.527134,1.481118,1.543493,1.5153789999999998,1.539382,0.320955,1.514808,1.477737,1.1991120000000002,0.17700200000000002,1.1120809999999999,0.739355,0.899595,1.511381,0.8716520000000001,1.412584,1.2822650000000002,1.3865820000000002,0.155042,1.448696,1.478009,1.513242,1.488481,1.407269,1.2323689999999998,0.932939,1.450695,0.8363039999999999,0.7188785,1.065982,1.4771524999999999,1.3257314999999998,1.4945590000000002,1.462632,1.41948675,1.1144414999999999,1.4682465,1.455664,1.1610524999999998,1.0826539999999998,0.5549705,1.02038575,1.47913525,1.44041525,1.1915165,1.0223049999999998,1.241508875,0.5199167499999999,1.470883625,0.8165255,0.8732435000000001,0.9280784999999999,0.8770412500000001,1.1377469999999998,1.186677125,1.3853664375
9,1.9566880000000002,2.072151,2.043161,1.606638,2.075345,2.12466,2.0742559999999997,2.149656,2.1295450000000002,2.1403380000000003,1.220515,2.111239,2.052934,1.70801,0.476361,1.8192190000000001,0.604478,0.91265,2.10412,1.6441489999999999,2.019221,1.816185,1.971432,0.785239,2.028466,2.093406,2.141411,2.0950889999999998,1.941768,1.7536189999999998,1.647308,2.0413354999999997,1.4286949999999998,1.4135765,1.3331345,2.0480475,1.9797785,2.0785270000000002,2.0358134999999997,2.06059475,1.7129285,1.9492280000000002,2.03213975,1.75202,1.7004635,1.0618345,1.5685897500000001,2.0611517499999996,1.9842245,1.8741344999999998,1.6966775,1.802201625,1.3170457500000001,2.0484826249999997,1.4393224999999998,1.4679845,1.105558,1.38492225,1.73247425,1.81576625,1.8794448125
10,2.244473,2.436263,2.1824749999999997,1.856837,2.5118229999999997,2.573648,2.50319,2.588398,2.570134,2.5918110000000003,1.560568,2.55288,2.482699,2.49669,1.6654010000000001,1.872819,1.195163,0.932174,2.520431,2.125685,2.463572,2.226378,2.429508,2.42021,2.4592359999999998,2.553494,2.587625,2.496467,2.344405,2.238915,2.020798,2.491194,2.4282364999999997,1.7087025,1.5855445,2.332587,2.2323150000000003,2.5015650000000003,2.3208554999999995,2.4099700000000004,1.8648280000000002,2.294439,2.3900457499999996,2.4700297499999997,2.1298565,1.8430995000000001,2.17746125,2.4178885,2.3790055,2.3230579999999996,1.97050875,2.2491583749999995,1.63463525,2.369372,2.486852,2.08307875,1.526,2.16989475,2.1674288749999997,2.19990175,2.2468156875
11,2.840379,2.690792,2.7235120000000004,2.0608400000000002,2.777407,2.463864,2.772154,2.8633699999999997,2.840128,2.153347,1.1999069999999998,2.833017,2.7757460000000003,2.700814,1.9526780000000001,1.9546489999999999,1.602931,1.032578,1.27179,2.290917,2.727447,2.3003690000000003,2.722376,2.727277,2.748783,2.8273560000000004,2.851284,2.73516,2.643009,2.486567,1.6871189999999998,2.7776965000000002,2.7090345,1.6303735000000001,1.7595725,2.7496290000000005,2.053998,2.023768,2.7361475000000004,2.452641,2.0077445000000003,2.741694,2.7424652500000004,2.74322075,2.086843,1.8198984999999999,2.29865275,2.7608915000000005,2.7345705000000002,1.7813534999999998,1.84218575,2.517400125,1.4151402499999999,2.7485195000000004,2.7773165000000004,1.8006259999999998,1.8318855000000003,2.26035625,2.375482625,2.21084475,2.6788895625
