,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.022006,0.0036160000000000003,0.005417,0.007293,0.027776,0.0,0.0,0.03691,0.041661000000000004,0.043253,0.009724,0.055801,0.062478,0.052025,0.076411,0.088041,0.086545,0.081023,0.009903,0.055411,0.09586599999999999,0.0,0.035376,0.133902,0.123199,0.125681,0.134889,0.145195,0.030234999999999998,0.06508499999999999,0.008598,0.0260125,0.0800545,0.03618899999999999,0.041852,0.020926,0.100498,0.042457,0.021466,0.047666999999999994,0.025788,0.020069,0.012894,0.1095325,0.053307,0.0430675,0.028827499999999995,0.065549,0.023045999999999997,0.085539,0.08136475,0.033724500000000004,0.045127,0.081193875,0.04643049999999999,0.066524,0.0695595,0.0260125,0.03473825,0.024448249999999998
7,0.654091,0.18484,0.15678299999999998,0.193719,0.064749,0.176883,0.52248,0.544489,0.7938160000000001,0.768061,0.33390800000000004,0.693648,0.716893,0.704108,0.197223,0.314202,0.210687,0.440415,0.256776,0.31141599999999997,0.412939,0.096803,0.11695399999999999,0.763047,0.846223,0.8212480000000001,0.816511,0.462628,0.085687,0.20363499999999998,0.2252475,0.40045549999999996,0.695356,0.198677,0.195471,0.186177,0.578138,0.7809385,0.420134,0.2539605,0.2646895,0.1712315,0.22078625000000002,0.629581,0.19095925000000002,0.2655655,0.3094055,0.48901550000000005,0.2277265,0.507594,0.53622625,0.52925275,0.390821,0.488320625,0.13419199999999998,0.5722615,0.5905,0.40045549999999996,0.18095925,0.2403185
8,1.647902,0.911725,0.09181199999999999,0.084787,0.133997,0.36473,0.720456,1.635273,1.831817,1.719301,1.274889,1.5733199999999998,1.617147,0.917122,0.352906,0.823954,0.5682670000000001,1.189238,0.7062050000000001,0.374547,1.344609,0.16919700000000001,0.523952,1.591367,1.758823,1.665095,1.6739970000000002,0.806816,0.872105,0.314602,0.39549600000000007,0.5431595,1.6970480000000001,0.1996945,0.2188465,0.29178824999999997,1.190068,1.7755589999999999,0.969845125,0.4543705,0.7468677499999999,0.789155,0.555798875,1.5517159999999999,0.6787110000000001,0.8138974999999999,0.5847698125,0.8784535,0.45294975000000004,0.93684575,1.0880684062500001,1.289342375,0.8755719999999999,1.138653203125,0.22429949999999999,1.05318,1.531955,0.5431595,0.338624625,0.68696240625
9,2.433319,1.683481,0.30938600000000005,0.6324460000000001,1.45819,0.235014,0.9500890000000001,2.432792,2.601549,2.414809,2.025785,2.268439,2.313462,1.7289619999999999,1.0423959999999999,1.926679,0.711394,1.546116,1.656303,2.101044,1.886808,0.306137,0.90277,2.259123,2.442824,2.289599,2.331848,1.667416,0.5754969999999999,0.395082,1.1443745,1.0175494999999999,2.437808,0.513764,0.837421,0.5362175,1.9679275,2.508179,1.4847682500000001,1.2795625,1.431603,1.1159,0.8333085,2.164816,0.9136469999999999,1.5340905,0.9992661250000001,1.2994925,1.0850335,1.422806,1.6291945625000002,2.0165759999999997,1.885826,1.58765528125,0.926636,1.6375389999999999,2.1508085,1.0175494999999999,1.00583475,1.0575830625
