Sale to community,Sale to grid,Fuel cost saving,Utilization,co2
30643.396155660463,1575.7300488171916,0.1503554978079671,0.2153027060401196,10881.05000749476
31352.16787734035,2157.3708754083978,0.1312230043144577,0.19276073786184147,10631.153746246642
34519.95630748191,1168.495826083773,0.11734393882696117,0.12853264996319236,12862.275141507047
