,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.020893000000000002,0.0,0.0,0.035267,0.010077,0.040513,0.052832000000000004,0.079341,0.07236100000000001,0.08222,0.066314,0.071963,0.09423999999999999,0.024975,0.0,0.035353,0.140413,0.084017,0.041576999999999996,0.020009,0.019037,0.007475,0.19536,0.065327,0.23408600000000002,0.028489999999999998,0.208656,0.0891285,0.1251165,0.013255999999999999,0.13879,0.090995,0.053814,0.051556500000000005,0.068844,0.0243045,0.0420085,0.07282749999999999,0.1567135,0.022005999999999998,0.0124875,0.0124875,0.062192,0.026416000000000002,0.110956,0.033276,0.09598475000000001,0.0314545,0.11704300000000001,0.08417287500000001,0.0896515,0.08863499999999999,0.01572725,0.109877,0.0343145,0.033641875,0.07098025
8,0.86373,0.997001,0.052728000000000004,0.0205,0.945233,0.37427699999999997,0.344743,0.053648,1.080103,1.0553620000000001,1.066943,0.977875,0.9566760000000001,0.7967029999999999,0.21212,0.049772,0.437438,1.2180309999999999,1.183417,0.408358,0.546381,0.035697,0.057329,1.166678,0.366788,1.222897,0.207175,1.130163,0.9900599999999999,0.7692605,0.046513,1.1168105000000002,0.8131944999999999,1.0002975,1.0319720000000001,0.7110750000000001,0.2419755,0.6019585,1.0289890000000002,1.1515,0.1239085,0.11631,0.537925,1.0304805000000001,0.037074,0.588338,0.310239,1.1250015,0.2139625,0.6216984999999999,1.0901817500000002,0.7307767500000001,0.7831065,0.53884625,1.149067,0.37383849999999996,0.785409125,0.5218539999999999
9,1.746239,1.58695,0.201745,0.19797800000000002,0.388729,1.081584,0.568096,0.938393,1.952228,1.945571,1.967969,1.89097,1.810313,1.412826,0.47248,0.08876600000000001,0.404974,2.0998069999999998,1.543375,0.492678,1.125406,0.20541900000000002,0.41360399999999997,2.073095,2.066252,2.1229250000000004,0.292483,0.545092,1.4781005,0.518885,0.3095115,2.020532,1.2962425,1.16715,1.7774595,2.0059115,0.35724275,0.8706765,1.921599,2.0375765,0.3389495,0.335229,1.1093595,1.84952925,0.5681855,0.42730175000000004,0.482579,1.9386332499999999,1.0099885,1.1604515000000002,1.942102125,1.2943140000000002,1.159135875,1.37811375,2.0260175,0.4437765,1.5777866249999999,1.20824675
10,2.363229,2.3056799999999997,0.341086,0.546698,0.493573,1.6439949999999999,2.6035999999999997,1.294502,2.522201,2.5620819999999997,2.575093,2.549906,2.420338,1.9203109999999999,0.945049,0.220943,1.794838,2.6830700000000003,2.72303,0.39998,0.633046,0.196894,0.523091,0.59517,0.573256,2.775689,0.426193,0.74994,2.3216704999999997,0.57496,0.3599925,1.5851315,1.541525,1.5278275,2.4403865,1.567669,1.07741525,1.634864,2.5360535,2.648945,0.5709715,0.7458735000000001,1.654139,2.48822,0.9206000000000001,0.55496625,0.6725145,2.56172825,1.4692485,1.6611935,2.561905125,2.0943657499999997,1.552436125,1.91623875,2.6026355,1.23367625,2.178312625,1.80808625
11,2.7696300000000003,2.7052530000000004,0.46646,0.627788,0.73366,2.9641149999999996,3.0319830000000003,2.990978,2.8740810000000003,2.9545529999999998,2.6526359999999998,2.959158,2.802937,2.264576,0.6670510000000001,0.106457,1.439473,3.073763,3.137475,0.46473200000000003,1.494174,0.5534009999999999,0.537582,0.546597,3.237641,0.929946,0.404092,0.519756,2.7010255,0.492244,0.5454915,1.5996164999999998,1.7692475,1.8441064999999999,2.6789445,3.096097,0.99248225,1.8826315,2.9166195000000004,1.9020135000000002,0.6102259999999999,0.6474195,1.7183405,2.797782,1.809383,0.53262375,0.5658915,2.87635375,2.9775465,0.778867,2.915453375,2.31579975,1.745890875,2.87358825,2.973922,1.0026822499999999,2.776266375,2.84600175
12,2.947326,2.640094,0.499606,0.517923,0.819858,3.1197600000000003,3.249027,3.128831,3.026558,3.1284099999999997,2.774158,3.125973,2.98755,2.81844,0.8711749999999999,0.814794,1.9224400000000001,3.229138,3.3035900000000002,0.6808099999999999,0.88701,0.8394729999999999,0.655445,3.220776,3.439848,0.784036,0.463043,0.47476999999999997,3.0610150000000003,0.5777899999999999,0.747459,2.997467,1.954974,1.9741339999999998,2.7071259999999997,3.284129,1.3349495,1.9107565000000002,3.0762655,1.905297,0.855324,0.694549,1.9092505,2.89169575,1.823377,0.6111145,0.7759924999999999,2.9681319999999998,3.1242955,0.6509795,3.0482709999999997,3.123247,1.8685437500000002,3.03581075,3.127848,1.34921625,2.871468375,3.094923
13,2.393295,2.52825,0.317083,0.709375,0.742807,3.06121,3.167252,3.026515,2.978053,3.050202,2.705854,2.802521,1.467269,2.7563139999999997,0.532751,2.163609,3.303028,3.1587289999999997,3.224168,2.555291,1.437843,0.618325,0.734768,0.842311,3.3716909999999998,0.513912,0.322424,0.30655,2.990241,1.4309205,0.6765464999999999,1.7740825,2.85701,1.8965045,2.617052,3.2109465,1.98978725,1.9667715000000001,2.890287,1.7459825,0.575538,0.6210629999999999,1.4630230000000002,2.7536695,1.867945,0.49154824999999996,1.5440209999999999,2.8878905,3.0438625,0.6116435,2.96904625,2.47066725,1.647034625,2.71857875,3.068391,2.4235245,2.667815375,3.008378
14,1.911848,1.9269749999999999,0.454224,0.424242,0.8128920000000001,2.771072,2.84454,2.71012,2.705502,2.752798,2.687941,2.737834,0.97185,2.578604,0.688506,1.331844,2.99282,2.877984,2.898289,1.420985,0.386973,0.855414,0.358565,1.183331,3.045472,0.651833,0.280236,0.368973,2.7384465000000002,0.894979,0.6069895000000001,1.935636,2.1494845,1.782845,2.307458,2.8991350000000002,1.79990475,1.6612655,2.721668,1.6786675,0.77196,0.5563739999999999,1.300177,2.514563,1.567181,0.48798125000000003,1.0547455,2.592721,2.740596,0.5380375,2.6727594999999997,2.390088,1.612907625,2.326222,2.7917430000000003,2.02378275,2.31684,2.72428325
15,1.497125,1.570635,0.42416899999999996,0.489116,0.545652,2.2593069999999997,2.319828,2.175837,2.203083,2.245159,2.183945,2.193555,2.1048760000000004,2.153095,0.154358,0.828924,2.460273,2.37961,2.3559229999999998,2.238663,2.163742,0.340992,0.25619400000000003,2.311081,2.478618,0.95823,0.345627,2.2552800000000004,2.2545089999999997,2.2469715,0.298593,2.247513,2.3091365,1.3954055,1.87729,2.3618885,1.379433,1.4225195,2.1983189999999997,1.5806565,0.247675,0.321737,0.8257415,2.0378045,1.3324765,1.2769365000000001,1.1965105,2.12845,2.2175719999999997,0.723673,2.1868045,2.2836705,1.73524575,1.8573484999999998,2.2913465,1.82839175,1.86731925,2.215173
16,1.369754,0.741734,0.37750599999999995,0.35193,0.44871,1.500423,1.536293,1.447301,1.481861,1.502875,1.464175,1.429465,1.3906489999999998,1.105226,0.344588,0.21232499999999999,1.685423,1.655097,1.590278,0.7719239999999999,1.48722,0.32163600000000003,0.264245,1.584708,1.722874,0.688573,0.13225299999999998,1.492009,1.347752,1.1319664999999999,0.29294050000000005,1.5244415,1.2135105,0.9757925,1.1029545,1.6128745,0.98918175,0.9711040000000001,1.455663,1.085217,0.333112,0.348259,0.8571709999999999,1.27930875,0.8996155,0.89247475,0.558256,1.37902575,1.473862,0.5202515,1.440950375,1.5303672499999998,1.160969875,1.421808,1.568479,1.1218394999999999,1.26238125,1.3975265000000001
17,0.412919,0.116593,0.098346,0.42151,0.486074,0.500483,0.5225420000000001,0.500176,0.525092,0.537612,0.5137269999999999,0.482996,0.483717,0.36599400000000004,0.479721,0.48941399999999996,0.650317,0.646236,0.596589,0.17319800000000002,0.5713440000000001,0.020216,0.569794,0.6102609999999999,0.704647,0.376035,0.588206,0.5563440000000001,0.48129150000000004,0.36477100000000007,0.295005,0.5619939999999999,0.409717,0.511843,0.31516,0.6211295,0.472661,0.5090495,0.5040439999999999,0.4505635,0.2499685,0.4506155,0.44632,0.40960199999999997,0.460843,0.42567450000000007,0.3264595,0.480698,0.5003295,0.3987725,0.509155,0.542268,0.45433525,0.45662424999999995,0.585664,0.48838825,0.385892125,0.49073374999999997
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
