,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.21083600000000002,0.132344,0.151034,0.213675,0.193635,0.23391499999999998,0.211887,0.038771,0.013173,0.089389,0.08297700000000001,0.192542,0.19534700000000002,0.195903,0.197571,0.17203800000000002,0.188233,0.174691,0.169681,0.173904,0.17133299999999999,0.155468,0.166046,0.177136,0.188502,0.159479,0.16528700000000002,0.168643,0.15680000000000002,0.17315899999999998,0.12480350000000001,0.1666915,0.17319050000000002,0.1581605,0.1510125,0.17741300000000002,0.16340175,0.162469,0.1650795,0.17935725,0.17589775000000002,0.103404,0.17336450000000003,0.20552549999999997,0.1922025,0.1365425,0.17059237500000002,0.18049125,0.192504,0.2122555,0.12402825,0.180486375,0.183152,0.174005,0.16227924999999999,0.20154824999999998,0.187644375,0.09260550000000001,0.157217875,0.10596499999999999
7,0.858896,0.426031,0.27941000000000005,0.8576860000000001,0.856362,0.288223,0.8039550000000001,0.416451,0.036133000000000005,0.221545,0.230994,0.106887,0.613916,0.588324,0.814173,0.807885,0.5777720000000001,0.799199,0.8102,0.55867,0.8071459999999999,0.805062,0.796705,0.774372,0.5813590000000001,0.7814009999999999,0.792852,0.463951,0.767231,0.5070749999999999,0.6376735,0.6700355,0.44666300000000003,0.536131,0.6181155,0.6976585,0.500041,0.41904,0.8021305000000001,0.82924625,0.6962465,0.44624749999999996,0.803542,0.5312975,0.5848415,0.62822375,0.7445492499999999,0.6952272500000001,0.832416,0.858291,0.51656225,0.657107,0.831979,0.4559745,0.7917657499999999,0.67273525,0.6519980000000001,0.42200899999999997,0.3897255,0.461763
8,1.611919,0.5631820000000001,0.08926300000000001,1.596903,1.633943,0.7528769999999999,1.257843,0.9226570000000001,0.14632699999999998,0.68512,1.222626,0.413176,1.592778,1.227272,1.576879,1.571734,1.585788,1.574647,1.58548,1.581584,1.5767010000000001,1.5696320000000001,1.56032,1.5008,1.511227,1.56264,1.580936,1.030796,1.219335,0.84587,1.2672880000000002,1.5721120000000002,0.8410205000000001,0.8350995,1.074331,1.577709,0.9329477500000001,0.8354235000000001,1.5721395,1.60304125,1.23452125,0.8901349999999999,1.5731905,1.1268384999999999,1.3692495,1.2378075,1.4077286249999998,1.3997057499999999,1.586802,1.604411,1.39738275,1.254913375,1.5907755000000001,0.9914040000000001,1.56738975,1.3518587499999999,1.095395375,0.8590305,0.5111053750000001,0.8842635000000001
9,2.186357,0.959015,0.7715069999999999,2.148482,1.700033,1.1970830000000001,1.7253479999999999,1.8671980000000001,0.31488099999999997,1.3292490000000001,1.2521120000000001,1.2876800000000002,2.20072,2.205794,2.170532,2.160122,2.1783319999999997,2.154551,2.1671869999999998,2.1669140000000002,2.1524769999999998,2.1386550000000004,2.132768,2.078652,2.087638,1.243026,2.161697,2.00883,1.7632,0.9491660000000001,2.0267775,1.70497,1.4861135,1.466602,1.5631009999999999,1.721873,1.737716,1.4692105,2.1466030000000003,1.923318,1.5833175,1.007457,2.1573365,1.6378675,2.146716,1.587322,1.87250725,2.1761985,2.1504795,2.1674195000000003,1.6993575,1.9541240000000002,2.1625060000000005,1.7131675000000004,1.6948145000000001,1.90419975,1.731532,1.2375015,1.2546115,1.408182
