,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.126688,0.102362,0.129932,0.112524,0.10427299999999999,0.111856,0.114716,0.09421299999999999,0.09589400000000001,0.09077500000000001,0.092784,0.09246800000000001,0.092675,0.069863,0.086982,0.07936199999999999,0.07887699999999999,0.084301,0.083866,0.07671599999999999,0.080543,0.07498300000000001,0.056631999999999995,0.070613,0.066099,0.06677,0.065203,0.065107,0.003855,0.022927,0.04962,0.0811655,0.11960599999999999,0.068356,0.0609175,0.079777,0.077457,0.079,0.09176375,0.0677545,0.120702,0.0764295,0.0956575,0.08273325000000001,0.0694845,0.058687249999999996,0.0848875,0.12314699999999999,0.044017,0.06881675,0.047809375,0.08505825,0.06359999999999999,0.061897125,0.09794075,0.0732895,0.063220875,0.06729575,0.07614475,0.07376574999999999,0.079497
7,0.531265,0.31573700000000005,0.671004,0.513965,0.671766,0.655499,0.662358,0.675847,0.6782469999999999,0.6757569999999999,0.6688780000000001,0.669841,0.674416,0.505895,0.481802,0.687416,0.6750510000000001,0.63348,0.630707,0.6388769999999999,0.6428339999999999,0.633678,0.380382,0.6190439999999999,0.64863,0.648046,0.5404479999999999,0.635543,0.089817,0.522134,0.67488,0.5878680000000001,0.522615,0.633837,0.46041499999999996,0.6584620000000001,0.626262,0.6345479999999999,0.45180250000000005,0.5277165,0.5968115,0.596569,0.60792775,0.610674,0.6264405,0.60129825,0.6551524999999999,0.52694,0.5788385,0.549646,0.27080975,0.42172675000000004,0.59695,0.618420625,0.625113,0.572386,0.564507375,0.63099175,0.494154875,0.59308925,0.3480595
8,0.844985,0.937355,1.4358520000000001,1.023835,1.434865,1.3607829999999999,1.41301,1.459737,1.489876,1.487702,1.458237,1.468626,1.4948409999999999,1.1067909999999999,1.501508,1.5151199999999998,1.4813669999999999,1.3694110000000002,1.204124,1.4122439999999998,1.413996,1.126234,0.711975,1.3604960000000001,1.471805,1.4739200000000001,1.1771289999999999,1.454499,1.016324,0.5680499999999999,1.5035699999999999,1.2877085,0.93441,1.4161505,0.944552,1.4660785,1.3649535000000002,1.3894747500000002,1.11253175,1.096671,1.1289975,1.001951,1.24474675,1.3285597500000002,1.38832325,1.3001204999999998,1.4385883750000001,0.8896975,1.0112744999999999,1.1783979999999998,1.064427875,1.017013,1.0014575,1.3773097499999998,1.35035925,1.2595174999999998,1.19839575,1.421411125,0.978360875,1.28137475,0.824665
9,2.1192480000000002,1.675635,1.1637,1.862676,2.045368,1.9451479999999999,2.023015,2.03721,2.1033090000000003,2.1048829999999996,2.0800970000000003,2.101646,2.146183,1.867232,2.144997,2.130717,2.095759,1.983644,1.7595070000000002,2.035313,2.04063,2.00646,1.963781,1.9602650000000001,2.126128,2.126446,2.1400740000000003,2.0976529999999998,1.732693,0.9596330000000001,2.1328009999999997,1.984439,1.9909620000000001,2.0431965,2.0519275,2.1032715,1.9719545,2.00629225,1.830037,2.02977,2.0711315,1.0616665,2.01569825,1.9840415,2.00173075,2.0812855,2.055587625,2.055105,1.528643,2.04362025,1.781365,1.8527025,1.5025005,2.0894692499999996,2.003727,1.9512725,2.05552775,2.0496918749999997,1.989739625,2.06652075,1.8197079999999999
10,2.055065,2.213867,2.520381,2.489726,2.509447,2.398211,2.484998,2.446495,2.543611,2.5400259999999997,2.520304,2.5555239999999997,2.617591,1.971449,2.5878490000000003,2.570839,2.547022,2.46116,1.951114,2.504954,2.509268,2.4711,2.3706080000000003,2.390965,2.605292,2.600963,2.616066,2.546831,2.051071,1.208435,2.5719540000000003,2.2634865,2.2723955,2.4981285,2.4933370000000004,2.5606335,2.4260625,2.46766525,2.2386767499999998,2.4588150000000004,2.2700315,1.864408,2.3304982499999998,2.36232325,2.4445467499999998,2.5153845000000006,2.503845625,2.16373025,1.8776329999999999,2.4991455,2.144873875,2.336341,1.8589410000000002,2.5311077500000003,2.37424225,2.2382015,2.4870997500000005,2.495688875,2.3505531250000002,2.50972425,2.2922375
11,2.880233,2.566805,2.8174319999999997,2.782139,2.795963,2.7029360000000002,2.2918000000000003,2.76596,2.82817,2.812128,2.806985,2.84166,2.305557,2.291778,2.857027,2.857993,2.805169,2.772371,2.190887,2.794789,2.793782,2.753774,2.681691,2.66456,2.862121,2.8827979999999997,2.906595,2.050867,2.13369,1.502417,2.800941,2.566719,2.8311859999999998,2.7633405,2.794143,2.8448915,2.7184654999999998,2.75612375,2.5667619999999998,2.74343,2.5860165000000004,2.1599245,2.62528825,2.6695450000000003,2.71395025,2.7721855,2.784125875,2.8557094999999997,1.776642,2.794466,2.350226,2.6551175000000002,2.14919,2.41152625,2.4292595,2.5432835000000003,2.75780775,2.382408625,2.6534896249999997,2.79416075,2.6242479999999997
