0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16855099999999998,0.15023699999999998,0.17328,0.154516,0.155031,0.149562,0.163686,0.151195,0.138209,0.13875200000000001,0.14009,0.154471,0.13435,0.144792,0.13844599999999999,0.143126,0.137876,0.146672,0.11336,0.137534,0.13636199999999998,0.13304,0.122981,0.119952,0.126554,0.122761,0.11873900000000001,0.07551999999999999,0.103911,0.06962,0.028056,0.14901799999999998,0.1480205,0.140577,0.13179849999999999,0.1416385,0.1456965,0.07257,0.07992724999999999,0.1338785,0.128474
0.624092,0.516816,0.790908,0.8085589999999999,0.781905,0.776901,0.772703,0.7833559999999999,0.789883,0.7731330000000001,0.31279700000000005,0.760035,0.8197450000000001,0.7766369999999999,0.765427,0.762692,0.7698379999999999,0.7641870000000001,0.5805990000000001,0.7572380000000001,0.7638550000000001,0.774212,0.7683110000000001,0.775205,0.757324,0.7455700000000001,0.75618,0.380495,0.401949,0.32920299999999997,0.145008,0.796224,0.7682390000000001,0.770246,0.5487075000000001,0.645514,0.77288,0.35484899999999997,0.3468577500000001,0.7762020000000001,0.7730315
1.1707400000000001,0.556662,1.0196749999999999,1.592743,1.538615,1.536192,1.5405909999999998,1.5685619999999998,1.572526,1.537585,0.895002,1.5204749999999998,1.6354819999999999,1.541568,1.5302349999999998,1.554273,1.0964939999999999,1.553693,1.2512590000000001,1.538894,1.5497509999999999,1.573247,1.552742,1.541585,1.527306,1.522489,1.5541980000000002,0.940517,0.27402699999999997,0.885582,0.050012,1.5880364999999999,1.2710819999999998,1.5456595,0.9039605000000001,1.0649545,1.5441829999999999,0.9130495000000001,0.47698625000000006,1.57111725,1.5633620000000001
1.6518320000000002,0.597599,1.358795,2.183844,2.1204029999999996,2.1273359999999997,1.9015039999999999,2.183836,2.1722069999999998,2.113482,2.1832040000000004,2.135295,2.235663,2.133054,2.10869,2.1739189999999997,2.195208,2.170882,2.1676460000000004,1.716372,2.183365,2.174418,2.161111,2.102656,1.7950599999999999,2.1317220000000003,2.185092,1.120057,1.8820540000000001,1.509904,0.220069,2.0685835,1.7452585000000003,2.1582095,1.3826225,1.3860085,2.151884,1.3149804999999999,0.8013457500000001,2.12683775,2.1786494999999997
