0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052474,0.095666,0.023268,0.008983000000000001,0.027861999999999998,0.094208,0.023043,0.077197,0.009034,0.050202,0.049205,0.08392100000000001,0.0,0.055562,0.0071849999999999995,0.0,0.038401000000000005,0.047181,0.081523,0.045334000000000006,0.09126999999999999,0.09776900000000001,0.071074,0.0,0.009224,0.117262,0.050247,0.11472700000000001,0.023792999999999998,0.0,0.045043999999999994,0.082722,0.08337,0.0692255,0.0407615,0.061880500000000005,0.0449535,0.0523955,0.06483549999999999,0.06601575,0.048904
1.050037,1.21281,1.101858,0.237274,0.943593,1.1816820000000001,0.6683239999999999,1.145327,0.31441399999999997,0.09861199999999999,0.735341,1.187782,0.063315,0.094122,0.991726,0.032116,0.119378,0.094065,1.1330360000000002,0.037883,1.2150830000000001,1.224867,1.089945,0.017382,0.157317,1.231773,1.171948,1.1984190000000001,0.390265,0.008102,0.8135589999999999,1.160409,1.1513775,0.6545740000000001,0.5825760000000001,0.7564165,1.0760675,1.117447,0.6672305000000001,0.8988295000000002,0.54396
1.954088,2.11027,1.9427809999999999,0.632655,1.7458989999999999,2.042028,1.530886,2.017726,0.9245059999999999,0.209234,2.01837,2.114135,0.208417,0.357877,0.959978,0.182222,0.273123,0.11562399999999999,2.005804,0.08115399999999999,0.710419,2.120942,1.9600229999999998,0.109435,1.937835,2.1045529999999997,2.065255,2.0953530000000002,1.221074,0.068333,0.458245,2.0599695000000002,2.0351464999999997,0.4130215,1.094013,1.5099295000000001,1.5099737500000001,1.9742924999999998,0.491771,0.9022159999999999,1.017621
