0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
2.685971,2.643704,2.656132,2.584997,2.540888,0.9245789999999999,0.6368250000000001,0.558527,2.510822,2.530274,2.5464189999999998,2.568397,2.613339,2.6140529999999997,2.5218049999999996,1.863459,0.056491,2.7390839999999996,2.830259,2.722127,2.5533,1.587685,1.518681,2.9870279999999996,2.014127,0.205333,0.600094,2.880883,2.698162,2.5528649999999997,1.628113,1.5559135,1.445652,2.043539,2.6377135000000003,1.5166685,2.0998087500000002,1.0020894999999999,1.7457859999999998,2.60305525
1.778334,2.860335,2.857867,2.777791,2.76549,1.257015,0.574179,1.263573,2.752255,2.744464,2.783067,2.761356,2.876118,2.85013,1.323815,2.193194,0.0443,3.005054,3.076099,2.960631,0.9989819999999999,1.764845,0.13415000000000002,3.2547770000000003,1.663083,1.1337519999999999,1.8010599999999999,3.152136,2.908778,2.816612,2.3294635,1.1312775,1.456043,1.447753,1.9798064999999998,1.610444,1.99580625,1.3598080000000001,2.26132875,2.37058125
2.9276329999999997,1.081356,2.853241,0.698331,1.44174,1.800125,0.721719,1.2822660000000001,2.685592,0.55149,1.42343,2.744052,2.888953,2.866197,1.6143040000000002,0.686981,0.11576900000000001,3.0563580000000004,3.078067,2.969471,1.523876,1.846151,2.058388,3.261313,1.174526,1.112596,2.638363,3.17893,2.942505,2.8535880000000002,2.7458020000000003,1.4030710000000002,2.0201145,2.40122,2.2466735,1.93313275,1.2422135,1.65119025,1.7163915,2.49536275
2.72973,0.705817,2.6549180000000003,1.722145,0.812666,2.610183,0.575759,0.652631,2.477138,0.970084,1.243539,2.533613,2.685824,2.662043,0.093994,1.427435,0.091942,2.8780210000000004,2.859251,2.760824,0.9960249999999999,0.495727,1.257715,3.023741,0.73196,1.126085,2.507881,2.96929,1.9092580000000001,1.044636,2.5813995,0.824328,1.9279074999999999,1.895664,1.8784245,1.21181725,0.7650725,1.29026925,2.00441725,2.20601875
2.34122,0.9184249999999999,2.2425230000000003,0.8806620000000001,1.8084870000000002,2.1979949999999997,0.564808,0.6816720000000001,1.234622,0.520864,2.1370259999999996,2.119891,2.261858,2.232093,0.570944,0.269033,0.027281,2.430846,2.413499,2.338211,0.985848,1.282431,0.407429,2.555712,0.8885689999999999,0.892851,2.165127,2.516112,2.3875970000000004,0.9430890000000001,2.203825,0.8337600000000001,1.6170354999999998,1.26366,1.6620294999999998,1.44973325,0.8760924999999999,1.14935375,1.236429,1.89096025
1.661451,1.602855,0.808754,1.560748,0.773946,1.525791,0.378702,0.837996,0.854405,0.589466,1.516905,1.525808,1.569917,1.5815730000000001,0.364816,0.571177,0.045318,1.726869,1.7549290000000002,1.695379,0.39317,0.9801570000000001,0.225193,1.857123,0.553015,0.972414,1.599251,1.822114,1.745153,0.6464030000000001,1.2040025,0.615583,1.3169325,0.8755005,1.0442745,1.1485447500000001,1.109219,1.07746425,0.8875897500000001,1.28504125
0.786423,0.7433609999999999,0.754731,0.709481,0.690216,0.649497,0.5353559999999999,0.028002,0.478087,0.586722,0.654914,0.676844,0.673713,0.675468,0.021475,0.246011,0.29762099999999997,0.752835,0.805967,0.763803,0.671292,0.6269349999999999,0.019873000000000002,0.837172,0.070429,0.077876,0.7008390000000001,0.834971,0.7861480000000001,0.6520170000000001,0.7277850000000001,0.349647,0.43214949999999996,0.3483585,0.7175475,0.52954225,0.546504,0.23007574999999997,0.48689800000000005,0.69719575
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
