0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
2.5840859999999997,2.439841,2.4310210000000003,2.4793719999999997,2.567513,2.5574540000000003,2.503717,2.5721909999999997,2.6005819999999997,2.19029,2.6092820000000003,2.422517,2.4145839999999996,2.069963,1.537501,1.133323,1.198859,0.6542619999999999,2.51987,1.9896489999999998,2.4345630000000003,2.386063,2.458515,0.169494,2.494528,2.542613,2.588638,2.1520259999999998,0.86337,1.726349,2.1592640000000003,2.583368,2.3621084999999997,2.5907365,2.0899695,2.56667475,1.0795715,2.4730972499999995,1.5747672499999998,1.7924609999999999,0.6841765
2.8069830000000002,2.685988,2.671859,2.718699,2.167859,2.814438,2.747839,2.8186269999999998,2.8367240000000002,2.5297199999999997,2.8548690000000003,2.6726579999999998,2.6485320000000003,2.251386,1.5536269999999999,2.305904,2.099609,2.046351,2.269492,2.367567,2.705074,2.583459,2.0857390000000002,2.669801,2.7413440000000002,2.800608,2.8332710000000003,2.762076,1.070694,1.709239,2.4261950000000003,2.8346535,2.7903515,2.836748,2.4486435,2.8186780000000002,2.5186840000000004,2.7986672500000003,2.3850350000000002,2.3415340000000002,2.3847050000000003
2.851002,2.775681,2.399863,2.845737,0.778397,1.669557,2.828801,2.600731,2.896174,2.6054090000000003,2.898089,1.6352929999999999,2.758317,2.3061309999999997,1.2530640000000002,2.3483539999999996,0.435847,1.880865,0.653254,2.1848180000000004,1.413825,2.6325749999999997,1.425269,2.684397,2.8298,2.525984,2.9074,2.785824,2.260876,1.7585709999999999,2.196904,2.283823,2.6932774999999998,2.74941,2.3951135000000003,2.637697,2.4346075000000003,2.77213975,2.37036925,1.5342109999999998,1.560122
2.544323,2.718404,2.323979,2.760026,0.478874,2.541141,2.75861,2.448085,2.793748,2.84213,2.803668,1.860421,2.053944,2.621724,1.41477,0.106792,0.61594,1.410813,1.0856489999999999,1.749738,2.726616,2.536659,2.643064,1.80711,2.7848409999999997,2.4361680000000003,2.820051,2.666522,0.827462,1.693003,1.0242850000000001,2.6724045,2.5573034999999997,2.6258765,2.295934,2.5310222500000004,1.778424,2.55081325,2.200074,1.5762995000000002,1.211525
2.008899,1.79277,2.2234380000000002,2.4821350000000004,0.619206,2.361246,2.527139,2.190946,2.5375189999999996,1.9950050000000001,2.5458890000000003,2.0999,1.5615940000000001,1.935004,2.088691,0.43677999999999995,0.884629,1.932865,1.74254,1.883847,2.485601,2.317076,1.7832970000000001,0.752934,2.5274340000000004,1.991566,1.7315930000000002,2.000112,0.316561,1.844708,0.9145599999999999,2.4535675,2.095529,2.3684175,1.939426,2.17999175,1.3183905,2.052214,1.6266972499999999,1.6008525,0.8187815
1.821869,1.914119,1.446914,1.42191,0.887414,1.318317,2.0868629999999997,1.843949,2.110116,1.502414,2.107434,1.792848,0.29088200000000003,2.006913,1.511074,0.843035,1.337298,1.372645,1.9930519999999998,1.732247,1.711822,1.665219,1.689727,1.9901929999999999,2.085214,1.619776,2.107386,2.025957,0.877535,1.7155019999999999,1.962742,1.7128755,1.9349530000000001,1.9756915,1.6173305,1.79773375,1.8612199999999999,1.878411,1.9340665,1.5012585,1.6637455
1.395857,1.47167,0.768255,0.993625,0.629227,1.007766,1.323645,1.3775,1.517979,1.5098040000000001,1.516252,1.332914,0.866648,1.454598,0.924215,1.235131,1.09013,1.161006,1.1135039999999998,1.350779,1.4704929999999998,0.31088099999999996,1.4444919999999999,1.446024,1.490803,1.3183179999999999,1.505125,1.4659760000000002,0.480663,1.305038,1.148357,1.262009,1.421738,1.446876,1.4302915,1.382597,1.3984014999999999,1.4087975,1.42649975,0.7005055,1.268077
0.7444310000000001,0.742922,0.5656180000000001,0.041652,0.53424,0.6540779999999999,0.385923,0.494279,0.759934,0.757793,0.76439,0.632809,0.653063,0.7434529999999999,0.740615,0.625169,0.603778,0.49670600000000004,0.742846,0.508625,0.743232,0.667531,0.737148,0.7325689999999999,0.739285,0.736721,0.7438980000000001,0.728403,0.27575599999999995,0.597073,0.6989650000000001,0.7092339999999999,0.611341,0.6293345,0.633209,0.6830277499999999,0.620597,0.677886,0.6820249999999999,0.6356545,0.6681735
0.193482,0.18023,0.183302,0.16237200000000002,0.181377,0.170339,0.081646,0.096905,0.15348599999999998,0.155756,0.15778399999999998,0.172579,0.180727,0.16976,0.160479,0.166076,0.180573,0.127797,0.18351499999999998,0.177724,0.171535,0.174512,0.165549,0.154775,0.150279,0.15396600000000002,0.14402099999999998,0.140348,0.124116,0.149809,0.162698,0.16406149999999997,0.1186265,0.1273445,0.16674,0.14065525,0.1662495,0.15605425,0.16800474999999998,0.1775425,0.167674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
