0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
1.154315,2.181024,1.950771,2.675987,2.745362,2.2411060000000003,2.685242,2.068805,2.7385070000000002,2.7468600000000003,0.46159100000000003,2.729548,2.41082,2.765182,1.5032739999999998,2.665399,0.799729,2.986944,2.854032,2.8365650000000002,2.7061640000000002,1.157725,1.532033,0.15406,2.6612310000000003,2.061719,0.142627,2.690179,2.6176999999999997,2.600355,2.280503,0.14834350000000002,0.809658,2.443594,1.4903765,0.6530342499999999,0.97598375,2.6090275,2.5055875,2.049702,2.393668
2.059926,2.3881419999999998,2.325265,2.846279,2.997804,2.948506,1.533358,3.014477,2.974661,2.207933,2.897076,2.985704,2.48637,3.001156,2.960002,2.8903359999999996,1.4651379999999998,3.227541,3.096074,3.0645059999999997,2.92671,0.874986,1.886874,2.414777,2.875054,1.742867,0.380173,2.923465,2.015377,2.790166,2.91641,1.397475,1.886031,2.657426,1.92664,1.1362305,2.411858,2.4027715,2.638268,2.16470575,2.6948855
0.980719,2.450687,0.475837,2.8605120000000004,3.05742,1.9021590000000002,1.661743,3.100391,3.035948,2.619437,1.404424,3.046147,2.760781,3.0421489999999998,3.018377,2.911969,0.238245,3.263018,3.1407420000000004,3.123791,1.465944,0.883664,0.475005,2.560746,2.890574,2.7574409999999996,0.225047,2.962958,2.80534,2.4189209999999997,2.662226,1.3928965,1.144044,1.9583154999999999,1.344466,1.13828025,1.374445,2.6121305,2.589851,1.97829825,1.799814
1.939959,2.6114360000000003,2.169085,2.732707,2.91703,1.3772449999999998,2.174547,2.960806,2.905237,2.0887849999999997,1.3287829999999998,2.915121,2.963177,2.937769,2.874938,2.790228,1.615636,3.110885,3.014795,2.982742,0.9085460000000001,1.070786,1.2885550000000001,2.093407,1.89273,2.826677,0.308948,2.854545,2.672307,1.925954,2.5591399999999997,1.2011775,1.1997844999999998,1.7599910000000003,2.1135360000000003,1.13598175,1.7211595000000002,2.2991305,2.4445655,2.20633325,2.5759135
1.35139,2.425354,1.532722,2.4041219999999996,2.5807350000000002,1.85616,2.553006,2.628468,2.589049,2.30077,1.1881030000000001,2.589567,2.6341219999999996,2.60813,2.557232,2.096056,2.633228,2.761692,2.695443,2.664937,1.774421,1.9907819999999998,2.235226,0.121562,2.46985,2.510736,1.130961,2.557811,2.41269,2.0877869999999996,2.5780659999999997,0.6262615,1.5894425,2.0998875,2.5292909999999997,1.30852175,1.8586969999999998,2.2502385,2.3609544999999996,2.38976475,2.0988295
2.047876,1.940482,1.1274549999999999,1.406636,2.042535,1.5978610000000002,2.040758,2.118639,2.084159,1.707478,0.5883630000000001,1.680818,2.041192,2.11864,2.0508539999999997,1.790214,2.12633,2.252527,2.1972840000000002,2.176999,1.481704,0.239777,1.68279,0.105077,1.973682,1.6098,1.270145,2.095235,1.986088,1.635918,2.1064220000000002,0.6876110000000001,0.41407000000000005,1.711093,2.033406,0.46369400000000005,1.3108845,1.811003,1.838555,1.9222044999999999,1.652227
1.0482989999999999,1.292492,0.524084,1.29496,1.1044100000000001,1.336156,1.3748019999999999,1.4320899999999999,1.418987,1.370881,1.1891980000000002,1.026695,1.438591,1.450385,1.187261,0.558627,1.0615139999999998,1.5517370000000001,1.518367,1.507334,0.839422,0.449406,1.211417,0.41187799999999997,1.3760219999999999,1.072049,1.135502,1.470896,1.391654,1.171267,1.291843,0.77369,0.8193020000000001,1.065957,1.177003,0.611548,1.1831005,1.2814605000000001,1.304929,1.22923175,1.015709
0.610015,0.46954399999999996,0.087095,0.593302,0.381971,0.60354,0.613873,0.625501,0.500738,0.6198619999999999,0.010412000000000001,0.631459,0.644829,0.644274,0.6367079999999999,0.425959,0.6514800000000001,0.6933980000000001,0.679683,0.679039,0.5886939999999999,0.27676999999999996,0.6476799999999999,0.568945,0.411319,0.653775,0.652985,0.676596,0.658668,0.6734349999999999,0.626479,0.610965,0.14359099999999997,0.5291189999999999,0.560512,0.44386749999999997,0.285462,0.6660515,0.6591319999999999,0.6132817500000001,0.383067
0.079581,0.053893,0.061575000000000005,0.07761799999999999,0.060534,0.087792,0.088927,0.09464199999999999,0.098948,0.09766899999999999,0.0,0.101253,0.109226,0.094696,0.110244,0.106997,0.10767499999999999,0.101419,0.103381,0.100143,0.12869399999999998,0.018156,0.1175,0.075666,0.127598,0.115585,0.140564,0.106266,0.13335,0.132696,0.149711,0.10811499999999999,0.009078,0.09129349999999999,0.080784,0.0631355,0.040392,0.133023,0.12096100000000001,0.1069035,0.080859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
