0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
2.249813,1.937204,0.713018,0.655375,0.770005,0.287189,2.5848090000000004,0.45024400000000003,2.543838,2.659045,2.573848,2.486719,1.491321,2.820935,2.670897,0.179631,2.443613,2.5475459999999996,2.661171,2.610605,2.2848919999999997,0.26550799999999997,0.7175410000000001,0.546906,1.084297,2.5326950000000004,2.589449,2.5049189999999997,0.961641,1.208669,0.643636,1.5940350000000003,2.4087935,0.3687165,2.5661775000000002,0.454572,1.4914695000000002,2.0707905,0.9707825,2.640751,2.600027
2.028397,2.325872,1.032893,1.377526,0.7164579999999999,0.529606,2.844871,1.613938,2.813354,2.97544,2.842129,2.763844,1.578908,3.122747,2.942923,0.314425,2.737404,2.8526770000000004,2.970139,2.921404,1.180745,0.103634,1.350319,0.971262,2.293595,2.809168,2.8824110000000003,2.811983,0.7892290000000001,1.219699,1.110095,2.093347,1.9949565,1.0717720000000002,2.848774,0.6068645,2.2115530000000003,2.473012,1.5964230000000001,2.9321634999999997,2.9019075
2.4258420000000003,2.4010569999999998,0.305815,1.415312,1.0793540000000001,1.140144,2.8819679999999996,1.260029,2.880659,3.043348,2.867388,2.834517,1.613935,3.163025,2.967801,0.341616,1.4569949999999998,2.928081,3.027337,2.9791819999999998,0.987282,0.081766,2.402677,0.49389999999999995,3.0160270000000002,2.884214,2.938634,2.868613,1.6318920000000001,1.6884190000000001,1.442473,2.149763,1.935748,1.2000865,2.9050244999999997,0.7621195,2.0721215,2.5389220000000003,1.436982,2.9734914999999997,2.958908
1.832311,2.678102,1.100412,0.6662480000000001,1.30454,0.890332,2.691776,1.021724,2.698099,2.881112,2.682687,2.65192,2.771854,2.964159,2.780613,0.28797300000000003,1.238267,2.7611260000000004,2.8566309999999997,2.797842,0.069506,0.256093,2.930107,0.9289059999999999,2.867683,2.7491849999999998,2.775342,1.136133,1.1067719999999999,1.4437550000000001,1.111644,1.7077164999999999,1.4093455,0.9560280000000001,2.726451,0.6838685,1.8854544999999998,2.23442125,1.896789,2.7892275,2.786592
2.119561,2.255843,0.431687,0.584859,0.602249,0.721707,2.304822,0.632028,2.294884,2.459647,2.290163,2.2552109999999996,2.3853180000000003,2.539291,2.352161,0.388192,2.193779,2.395985,2.45817,2.398902,1.20823,0.439043,1.7023869999999999,0.734707,2.506245,2.4077319999999998,2.419899,0.514161,1.562308,0.9936799999999999,1.036656,1.4962955,1.8079809999999998,0.6768675,2.3504035,0.7378495,1.51988,1.94614025,1.5086730000000002,2.3755315,2.4094005000000003
1.6427919999999998,1.41975,0.298299,0.46536099999999997,0.40626100000000004,0.18273,1.69042,0.702876,1.667095,1.794431,1.6827,1.615269,1.747399,1.881582,1.6836479999999998,0.267181,0.796601,1.76092,1.821197,1.7263989999999998,1.508676,0.171343,1.645984,0.143936,1.87807,1.820805,1.793047,0.41656099999999996,0.35406099999999996,0.919678,0.803648,1.143083,1.6647405,0.44280299999999995,1.72567,0.4874955,1.2618405,1.4520015000000002,1.2251375,1.7050234999999998,1.759723
0.5843010000000001,0.545393,0.101987,0.058355,0.06542,0.150225,0.7680309999999999,0.109013,0.7506079999999999,0.8288099999999999,0.7796130000000001,0.7158920000000001,0.8060729999999999,0.8905109999999999,0.735037,0.607307,0.674202,0.843896,0.890076,0.78659,0.656334,0.620519,0.587465,0.218525,0.936158,0.921615,0.887826,0.7702469999999999,0.395386,0.5176860000000001,0.782038,0.489985,0.7889744999999999,0.12961899999999998,0.8059634999999999,0.7012785,0.5153139999999999,0.6669404999999999,0.457543,0.7608135,0.837208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
