,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.27434,0.26846499999999995,0.240427,0.14203100000000002,0.212756,0.28329000000000004,0.271117,0.278825,0.268677,0.243647,0.24438900000000002,0.254945,0.245558,0.27115300000000003,0.268498,0.2696,0.243559,0.159423,0.212823,0.22733699999999998,0.263967,0.236186,0.238709,0.239886,0.232712,0.21838,0.23157,0.22846799999999998,0.16381800000000002,0.235103,0.2313845,0.242408,0.22860600000000003,0.200002,0.2139605,0.2727285,0.2583555,0.24342249999999999,0.1797125,0.22488225,0.222163,0.21451150000000002,0.25594800000000006,0.2553135,0.232327,0.24790099999999998,0.2338605,0.2429925,0.23257775,0.24440275,0.23116425,0.23120625,0.244780875,0.261192,0.22479312499999998,0.231938125,0.2202145,0.24165425,0.2442139375,0.23543799999999998
7,0.9554819999999999,0.9563039999999999,0.80163,0.598904,0.7962469999999999,0.6191019999999999,1.003824,0.640094,0.926553,0.579474,0.801921,0.940723,0.940239,0.920226,0.908027,0.9088229999999999,0.6666960000000001,0.384678,0.917475,0.907077,0.897749,0.920866,0.918806,0.919717,0.88952,0.884259,0.8676130000000001,0.8678020000000001,0.574913,0.867374,0.84309,0.8017755,0.8596980000000001,0.7478895,0.6463525,0.979653,0.9302325,0.9202815,0.56628375,0.8636745,0.8319300000000001,0.6467505,0.7394000000000001,0.7630895,0.894334,0.9316905,0.8860845,0.8709345,0.85143225,0.9134037500000001,0.8769432500000001,0.7892205,0.8597265000000001,0.6533950000000001,0.83673975,0.8832316250000001,0.77475975,0.91999925,0.71960025,0.83478875
8,1.697575,1.693616,0.839477,0.8111349999999999,0.680823,1.7264469999999998,1.7662650000000002,0.9977569999999999,0.81138,1.147901,1.362505,1.685293,1.694894,1.372164,1.634864,1.335738,1.226667,0.427322,1.1202370000000001,1.666077,1.633316,1.6770150000000001,1.309307,1.677219,1.633089,1.623459,1.583188,1.587251,1.192396,1.5940150000000002,1.492982,1.100991,1.241371,1.4347055000000002,1.031093,1.7319200000000001,1.533529,1.6585375,0.9310137500000001,1.5582205,1.1320055,0.88153,1.483909,1.696262,1.632133,1.6798465,1.4134497499999998,1.2671855,1.1995955,1.5493713749999998,1.500350375,1.28068825,1.407108625,1.112212,1.4520736250000001,1.5667196875,1.13709125,1.66787825,1.2775048125000001,1.344121
9,2.274161,2.258111,2.2376750000000003,1.566508,1.356369,1.9927249999999999,2.31764,1.715377,1.114111,1.845931,1.792187,1.937204,1.5761079999999998,2.2410419999999998,2.2125500000000002,2.2481649999999997,1.780127,0.6940850000000001,1.6747619999999999,2.2072979999999998,2.222216,2.236362,2.249506,1.769841,2.1968710000000002,1.3854680000000001,2.1247089999999997,2.150329,2.114668,2.159802,1.5888275,2.0149310000000002,1.7334744999999998,2.175515,1.4533175000000003,2.2959005,1.908575,1.8217895,1.4348,1.48714775,1.7405389999999998,1.4711249999999998,1.86309975,2.1000115,2.1933455000000004,2.2327044999999996,1.6583234999999998,1.9068915,1.8237152499999998,1.7977637499999999,1.90432625,1.8519147499999997,1.8802448749999998,1.747752,1.618691375,2.050598625,2.206595,1.79581525,1.8630879375,2.08263
