,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.047642000000000004,0.040038,0.043012,0.0396,0.034453000000000004,0.040359,0.035488,0.006672,0.004907,0.036364,0.026968,0.026849,0.02485,0.018978000000000002,0.022729,0.020125,0.018958,0.020036,0.018248,0.018591999999999997,0.015763,0.013426,0.004897,0.008914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013946,0.0399795,0.0268925,0.0198,0.017744,0.0,0.021506,0.0113645,0.022628,0.0,0.029818000000000004,0.015837,0.040008749999999996,0.020803000000000002,0.0336635,0.021622000000000002,0.012511000000000001,0.0334435,0.027806499999999998,0.023340374999999997,0.0134245,0.027157,0.029256749999999998,0.030081499999999997,0.0203015,0.022467499999999998,0.024760249999999998,0.027806499999999998,0.008704,0.027233
7,0.837284,0.778122,0.812099,0.790115,0.7214389999999999,0.803905,0.786175,0.165715,0.039369,0.821333,0.719236,0.723167,0.706175,0.47160399999999997,0.739031,0.452823,0.490131,0.6971130000000001,0.698341,0.7038139999999999,0.685903,0.652583,0.6636960000000001,0.6657000000000001,0.532121,0.626038,0.646415,0.457033,0.760463,0.775123,0.743044,0.568652,0.79701,0.728244,0.7665795,0.7646094999999999,0.710769,0.634566,0.7249,0.7338005000000001,0.6947295,0.743614,0.675462,0.787566,0.60270225,0.7615704999999999,0.6980985,0.5582595,0.7506444999999999,0.619499,0.4766405,0.5901000000000001,0.5014995,0.73387275,0.6154725,0.6846408749999999,0.720909,0.7310222500000001,0.619499,0.61097775,0.6288895
8,1.736632,1.68092,1.712008,1.666254,1.432314,1.682526,1.67174,0.25855399999999995,0.093058,1.717042,1.59178,1.3245239999999998,1.577102,1.155257,1.634615,0.11639400000000001,0.232183,1.58017,1.582246,1.582701,1.486278,1.5188920000000001,1.515239,1.59228,0.233655,0.396445,0.383284,0.52742,1.773888,1.780413,1.7095019999999999,1.3737685,1.6743899999999998,1.6007090000000002,1.687878,1.690621,1.0818485,1.119714,1.3582317499999998,1.5988825,1.046393,1.623212,1.550569,1.677655,1.37706975,1.637153,1.5710520000000001,0.8158165000000001,1.502722,0.8940670000000001,0.9681044999999999,0.9259719999999999,0.997593,1.6071275,0.898657,1.532473875,1.5980794999999999,1.5997957500000002,0.8940670000000001,1.16552775,1.4134985
9,2.373382,2.3581060000000003,2.3451039999999996,2.285165,2.1399899999999996,2.316226,2.308536,0.105381,0.18262,2.345283,2.2407890000000004,2.01854,2.211763,1.933419,2.2542310000000003,0.24600899999999998,1.302598,2.19964,2.207275,2.2185569999999997,2.047474,2.141234,2.095147,2.2835639999999997,0.80257,0.6269450000000001,0.409846,0.527974,2.5093490000000003,2.477187,2.3121709999999998,2.1084915,2.3006955,2.2287299999999997,2.298668,2.3103534999999997,1.4435164999999999,1.4365389999999998,1.84887375,2.2056864999999997,1.3610084999999998,2.2424025,2.1742545,2.32940075,2.0695527499999997,2.2785075,2.19181825,1.170578,2.188323,1.2772725,1.217390875,1.2732569999999999,1.2393815,2.2451352499999997,1.3020575,2.184110375,2.2266265,2.2172082499999997,1.2772725,1.6328624999999999,2.1209775
10,2.768942,2.802924,2.778571,2.698937,2.680378,2.7550169999999996,2.522641,0.263212,0.9995660000000001,2.765315,2.679519,2.668521,2.607708,2.409344,2.501309,0.157424,1.866153,2.693641,1.909961,2.640278,2.396103,2.414603,1.6795499999999999,2.70472,1.286668,1.383856,1.352848,0.5152770000000001,2.4740610000000003,2.918758,2.6698449999999996,2.557032,2.7269769999999998,2.58481,2.6843909999999997,2.596243,2.135803,1.646924,2.318556,2.2172834999999997,2.0113464999999997,2.696289,2.1622820000000003,2.7649505,2.31331375,2.717268,2.555446,0.9184869999999999,2.7357225,1.3400325,1.5140812499999998,1.5918990000000002,1.5160770000000001,2.6624879999999997,1.4801739999999999,2.498852375,2.241237,2.40104675,1.3400325,1.2990184999999999,2.4659925
11,2.9340610000000003,3.042498,2.9958400000000003,2.911073,2.8861060000000003,3.008906,2.934853,1.2239680000000002,1.59119,2.964567,2.906341,2.863333,2.7841869999999997,2.312017,1.937972,0.266642,1.4450319999999999,2.925798,0.9679679999999999,2.870527,2.432847,2.8213690000000002,2.036385,1.63177,2.6376500000000003,1.826232,1.9004290000000001,0.423823,2.56277,3.11258,2.862438,1.9718935,2.9599895,2.9151375,2.8867555,2.8986454999999998,2.5065045,1.7098315000000002,2.22223825,2.5226455000000003,2.3814335,2.9184355,1.8946685,3.00124375,2.41733125,2.9576235,2.86990225,1.1515135,2.9529155,1.6007475,2.112605875,1.643578,2.0790145000000004,2.87090525,1.65457,2.652043375,2.5394415,2.7188915000000002,1.6007475,1.59394925,2.6234349999999997
