,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.060597535943081926,25.909391,28.807808,28.027914,27.61879,27.417534,26.811836,24.821476,25.029,25.255184,25.788124,26.870943,26.010801,28.333931,27.52845,27.258842,25.918,25.737629,23.86578,24.562658,27.517376,27.9275,27.742239,27.833,27.099516,28.046978,28.95595,31.816935,29.808826,24.460375,20.736343,17.802816,19.465126,20.290379,19.116621,18.901978,21.159529,20.199623,21.652533,20.680178,20.824102,21.730246,21.074345,22.671282,22.274885,24.595686,23.070454,25.175665,22.877033,24.141005,21.153017,22.120619,18.592447,18.654554,23.65646,23.300844,22.032421,27.651403,28.179634,27.057474,28.529402,26.814247,27.088535,27.342047,25.88564,25.862497,24.150723,23.84299,25.671768,24.518469,23.696888,23.98838,25.3148,24.276693,22.687061,25.636852,27.442698,28.94866,32.450035,35.162216,36.6458,35.134098,36.626022,35.67623,32.7198,32.05119,30.868105,29.607351,29.748608,31.483664,31.841213,29.88876,29.534218,32.18138,28.134663,26.195045,26.073904,31.468788,32.197464,29.352257,30.45842
1,0.24173033745712882,23.732277,30.636066,29.181124,28.11473,24.880516,23.351076,24.217516,24.392408,26.386652,25.283247,26.46486,27.728745,28.942015,26.43677,25.5909,25.05178,26.863983,28.293205,25.219378,25.236979,27.782457,28.19365,28.545237,25.491207,29.170744,30.380695,31.706419,30.665968,24.463663,20.105612,17.589241,16.74677,19.465425,18.822117,18.63613,21.09489,20.104362,21.918056,19.838762,21.3806,22.424147,22.387892,22.133339,24.440784,24.582985,23.74519,24.876307,23.73252,25.851957,23.634016,23.404772,25.10756,24.972301,24.65105,28.95119,26.500242,28.350119,29.398972,27.910572,25.604822,27.387564,29.52189,30.523699,27.230268,27.380684,26.337471,26.223822,25.41064,25.065918,24.826723,24.333042,24.42952,24.832048,24.529348,26.500904,31.205675,34.474113,36.856003,36.987843,34.76897,34.540813,34.760033,34.498745,31.352894,33.821777,31.55555,31.975723,33.118656,31.01196,31.86364,29.844894,27.743464,28.310934,27.218445,26.008339,25.540123,28.790998,29.978867,28.122843,28.223759
2,0.38292492254802624,20.52161,29.254293,28.781498,27.796053,23.73951,22.780682,26.546234,26.701612,27.121395,23.24441,26.053688,25.843472,26.328905,25.514984,26.23824,25.302727,26.2699,24.845022,25.437178,25.314135,26.618464,28.610477,29.647652,31.024857,27.597193,31.705982,32.289585,30.663849,23.040192,20.607035,17.811497,19.365347,19.465628,19.105833,19.242006,20.375586,20.426407,22.744175,20.513939,20.30976,21.643791,22.075613,22.372839,25.342173,23.945261,24.650383,24.049065,23.642836,22.955801,23.261402,22.172575,23.281834,23.423306,24.431963,26.106192,24.803192,25.650354,26.421213,29.364729,28.159416,28.136703,28.05426,26.98463,24.73305,25.84204,23.576077,24.551308,26.446533,25.825079,24.446678,25.398148,26.267485,25.666737,24.191242,27.034538,26.879498,29.03441,30.400003,32.737774,33.832836,33.143482,31.89574,32.935,24.876448,31.594666,31.859686,30.995827,31.803965,31.28105,31.288965,30.472654,26.131481,29.05907,27.192444,26.198383,25.950962,29.795826,31.06623,28.625822,29.126284
3,0.24173033745712882,21.41901,31.553732,28.06712,26.643597,21.175146,21.968254,22.48668,22.296877,26.95238,24.686148,27.876911,27.78554,29.542772,27.800972,27.617725,23.796581,25.05977,23.352613,24.08744,27.645878,26.951551,26.473366,31.46227,27.41147,28.654892,28.901476,30.798805,30.425922,23.778631,19.187515,15.913912,16.605236,19.084679,19.47452,17.310883,21.220486,19.460203,23.221684,19.2738,20.328493,20.852192,21.909935,20.63748,23.968264,24.323414,23.57657,23.232792,23.05664,24.434484,23.114578,21.505806,23.184029,22.150423,22.663578,25.993214,25.175655,25.18358,27.062527,27.096365,27.271656,26.334623,26.881523,28.820362,25.55272,26.801872,21.629725,20.031986,25.257214,26.655155,23.837648,23.052696,24.106844,23.085308,23.436857,27.489025,33.14273,34.234795,35.96346,35.316856,35.59782,32.567368,31.077276,30.499067,25.268293,31.33897,29.188828,31.880102,32.841213,31.86633,31.83572,30.016085,24.66319,28.41202,26.198835,23.209229,23.089808,29.356493,29.633963,26.066677,27.591475
4,0.24173033745712882,25.11164,30.886784,28.701578,27.932386,27.527838,26.670176,24.329926,23.903263,26.54101,25.859156,26.231327,26.686342,28.67047,24.670807,25.670074,25.101894,23.792152,24.26364,24.395327,25.84255,26.122688,26.748873,28.428112,25.242132,28.487001,29.71377,32.49234,31.669802,24.623812,20.431969,17.67319,18.281076,19.732193,18.766312,17.862553,21.564022,20.232384,21.176487,20.06033,20.284628,21.580816,21.3358,21.04784,22.925266,23.949974,21.967648,24.869783,23.795267,25.4494,22.581516,24.915382,24.136158,23.008497,23.31931,24.820017,24.069956,26.449791,28.062588,27.19006,26.686874,25.581354,28.075047,29.973843,26.866756,26.264082,26.131338,22.728617,25.574625,25.969147,25.104061,24.018497,24.65566,24.779013,24.375418,26.437428,28.61719,30.621126,35.069344,35.520527,35.441956,33.384937,34.55516,33.412067,31.889853,33.645874,29.589605,30.782381,32.751987,32.081814,31.49204,29.782438,29.102133,31.347872,29.414804,26.490488,25.764791,29.96294,29.95675,27.740734,28.099258
5,0.24173033745712882,23.671349,31.37033,29.805414,28.388094,27.478642,24.335123,24.880978,24.712166,26.633314,25.780039,25.600388,27.142185,26.20643,25.691572,25.396172,26.746923,26.025805,27.665476,27.487782,26.197157,27.641768,27.912498,28.224163,26.863247,28.388699,30.0609,31.424608,29.097902,23.990704,20.61518,17.623365,18.078228,20.403696,19.90685,18.246992,19.91721,20.010735,20.65433,20.731272,21.506538,21.159086,22.31422,21.678505,21.585644,22.675919,23.356358,24.247175,24.624653,26.590595,27.735151,28.42933,30.603043,27.924892,28.756836,31.117382,29.07346,27.30292,27.426535,25.732147,26.71963,26.271362,28.456158,27.99338,26.833673,27.930275,27.48706,27.560337,26.495064,25.848001,25.273506,24.576029,24.6138,25.620445,25.297218,27.974588,26.281847,27.24522,29.605934,32.290306,32.743454,32.912354,34.057114,33.736755,29.937393,31.593493,30.469824,30.846104,32.69063,30.620785,30.192968,28.34301,29.045176,30.905174,28.12872,25.977299,26.38641,29.01425,29.350138,27.091717,27.486008
6,0.24173033745712882,25.523829,27.592339,27.94351,25.277163,28.158106,26.871222,23.200384,23.867838,27.00284,25.45813,27.361609,25.329458,30.739408,27.379261,25.99682,25.807325,24.197977,24.190077,24.062147,27.798258,26.928528,27.652052,27.700838,27.182995,29.9103,31.1761,32.849747,30.388016,23.496876,20.394306,18.982706,18.318108,19.184082,19.02697,19.089003,22.929428,20.504988,18.96599,20.692982,19.717325,20.513823,20.99395,21.537577,21.733925,23.424765,22.015707,24.511398,23.024632,24.137724,21.355463,26.202682,22.016335,21.840448,24.321495,26.378134,25.804903,25.425602,26.66382,27.861856,22.713842,24.32799,29.005682,29.587355,25.394691,26.260693,25.970093,23.878792,25.777544,26.559261,24.271162,22.800392,22.899233,25.02806,23.30008,25.824808,26.718307,24.959148,27.671463,33.217304,38.184685,38.391685,38.87453,37.22596,36.368374,35.612072,34.62679,31.262308,31.791403,29.027151,29.883863,29.079788,27.39172,29.708292,29.721964,28.331224,29.132088,29.70791,29.807241,28.870512,28.216238
7,0.38292492254802624,26.343952,29.029917,27.914772,26.418442,27.488184,25.43805,24.139648,24.727613,26.386036,26.344341,26.846123,26.160501,29.137709,28.709785,27.974907,25.247469,25.084032,23.497774,23.365656,28.027498,27.840525,27.794971,29.005537,28.016678,28.918259,28.932728,31.07485,28.199093,23.898264,20.23983,17.876837,18.844717,19.85939,18.908176,20.17693,22.77765,21.111729,21.86705,21.824848,21.37366,21.246798,22.169847,22.892273,21.84334,24.646416,23.142174,25.42183,23.570702,23.755966,20.531624,21.318289,16.222229,18.076334,23.383156,23.566507,22.382448,26.723623,26.579594,26.557316,28.722265,26.19342,27.626247,28.33314,25.694857,25.32244,24.215849,23.515535,24.619837,24.849371,24.036215,23.654041,24.78708,24.756773,24.199478,25.26799,25.94304,26.246758,29.99628,34.525444,36.788902,36.5415,37.271626,35.69576,33.080788,33.034924,31.188768,29.318123,30.179575,31.895802,32.006813,28.740541,27.321724,29.708155,28.123314,26.994537,26.903585,30.028345,31.26512,28.481247,28.14655
8,0.38292492254802624,21.899647,27.096357,26.71157,27.09703,22.713446,21.434391,25.883865,26.33203,24.934654,24.638716,24.278227,26.197758,26.72941,24.015785,24.8428,23.212578,25.76874,28.722015,26.416828,29.025085,27.377102,24.036886,28.969591,28.008799,26.764452,29.27482,30.714613,29.82147,25.66636,19.906982,18.737864,17.686346,18.503166,19.07518,18.42647,19.320702,21.029896,22.87267,19.289055,20.203892,20.971598,21.436493,21.046024,20.795647,24.030525,24.193449,23.54362,23.197956,24.919409,25.359896,27.297543,28.726389,26.587708,24.159771,23.793524,24.640116,25.589815,26.590445,27.417538,27.090776,27.256691,28.626343,27.129164,25.341192,27.85912,28.567577,27.788021,26.331423,25.50793,24.949795,24.435125,23.961267,23.683685,22.870125,26.661407,33.382656,36.98709,36.513187,37.253323,37.08544,34.858612,33.809113,33.402847,31.691433,33.18646,32.21232,31.978039,30.834957,30.104822,30.562595,28.234045,27.339512,30.700195,27.286325,26.585768,25.078533,28.237906,30.398615,28.190382,30.475882
9,0.38292492254802624,24.923193,28.32859,27.65273,28.343235,25.295286,26.160004,26.585463,26.120789,27.000702,25.72331,26.840612,28.118961,29.529507,28.144695,28.59281,26.288235,27.39703,25.37959,25.129675,28.654493,27.880299,27.199913,29.002523,27.315334,27.679543,29.16785,29.575127,28.904257,24.044708,20.25282,18.082756,18.573517,19.225508,20.422892,20.190353,21.662933,21.132725,23.346624,21.525688,21.064632,22.508299,22.492785,22.661148,24.124422,24.250639,23.2381,24.099594,23.881098,24.045414,23.233086,24.458254,23.329746,23.037666,25.62179,25.035158,25.079151,26.726137,27.984058,29.128649,27.717394,29.140217,28.292366,27.180292,25.796576,27.320456,23.937006,24.388916,26.767893,26.008219,24.44386,24.66328,25.286947,24.971382,24.309694,26.190687,27.599602,28.077831,31.759209,33.18374,33.617924,31.275055,32.023323,32.319218,28.448029,30.961369,30.351503,30.566208,30.426003,31.824987,32.18049,30.592731,28.843283,31.071743,27.424305,25.38666,25.757553,29.710382,30.38805,28.23899,28.569323
