,probs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.241730337,24.604074,24.084013,23.19543,24.283903,23.839516,23.014503,24.281715,23.893272,23.66103,24.175892,24.619509,23.712461,24.3729,23.409847,21.942886,24.92952,24.061085,24.934711,25.070026,25.310223,27.346664,30.837523,35.55121,34.817818,46.35709,34.36895,26.947042,27.51552,27.390268,28.265423,31.7408,34.08287,37.353783,38.375935,38.720085,37.024582,44.333744,40.70386,39.78796,40.945293,45.939064,45.785927,44.780773,51.802395,50.180386,50.9635,57.63445,61.298744,60.85067,64.21251,62.11996,61.48059,61.509617,56.40715,58.83174,49.73116,44.934338,52.50958,55.380554,57.137627,56.552155,59.10373,55.659733,55.691685,53.209988,53.07768,47.71578,46.008038,46.961716,40.18973,36.401684,34.99962,35.62485,34.071404,30.037666,26.741991,26.370893,25.330395,24.066637,23.39962,26.188568,29.99779,32.02269,29.79465,27.650953,25.160288,27.298162,26.493093,27.060064,27.83729,26.343555,25.928286,25.16574,24.975243,24.698935,24.802967
1,0.382924923,24.816977,23.953585,23.375864,23.98487,23.049932,24.082905,23.329472,24.186558,23.664858,23.758114,24.163313,24.295916,24.1813,23.241898,22.71476,24.29045,24.240776,24.398287,25.084059,26.417107,27.078213,29.95437,30.77567,32.436657,33.720024,29.221401,25.654482,31.321014,30.148872,30.630894,34.207718,33.657745,32.616863,35.111053,37.37897,38.477684,43.906292,41.863453,42.054977,51.399426,51.963455,50.707947,53.63598,55.629642,56.98157,57.630466,60.392124,58.47984,59.133053,62.27088,59.8735,59.820057,58.407124,58.621117,57.795536,59.730915,62.997017,62.715572,59.828903,62.905285,59.94776,60.45709,56.85161,55.659683,54.17082,56.38478,51.461605,47.923985,46.193027,40.847813,38.005096,38.56456,35.66096,33.32545,31.247517,27.410696,25.974958,26.052319,24.043842,25.286516,30.873985,34.179634,32.190258,31.972353,28.329264,26.893814,27.55149,27.070293,26.750477,27.683916,25.743355,25.249067,25.293512,25.145826,24.962439,24.782368
2,0.060597536,24.396818,24.328262,23.012955,24.0315,23.321903,24.462557,23.015635,24.14693,23.204964,23.959543,24.137686,24.422634,24.254553,22.589834,22.158611,24.22259,24.21339,24.338093,25.184153,25.837742,27.133936,31.206833,34.612614,32.55334,37.0342,26.244377,25.68424,29.936768,30.207819,30.514889,33.41975,32.441185,39.84099,36.564667,38.481483,38.51272,44.880623,42.843697,40.31269,47.136265,46.622463,49.633858,50.83029,53.65286,52.563168,54.669205,59.79298,59.097496,58.672123,64.145294,58.976154,61.15803,59.97008,61.684498,58.731686,62.512577,62.743187,62.46024,60.04635,61.554142,59.92458,59.311592,56.06238,53.02468,53.934856,49.01331,45.923973,45.92449,45.786663,40.923466,38.555733,37.006588,34.182354,32.49468,30.132282,27.491684,25.674025,25.077423,24.275528,23.689737,27.468863,33.99061,33.44752,31.398441,28.256767,26.59261,27.424429,27.187174,26.942797,27.194803,25.868546,25.346052,25.253702,25.359354,25.273077,25.36019
3,0.241730337,24.780588,23.886702,22.737875,23.885433,23.044163,23.081964,23.487223,23.829967,23.830534,23.496643,24.0842,23.960796,23.893848,22.944883,22.641178,24.175987,24.080904,24.073294,24.942713,25.770573,28.092342,28.734106,32.899624,31.251776,32.00902,21.487574,25.467754,31.10611,30.14434,30.002728,33.083477,33.22726,36.74377,36.596222,39.231827,38.60759,43.202557,41.752792,43.7231,47.253735,49.062153,53.18367,50.886257,54.09029,53.1902,56.2167,56.92208,56.57907,56.59805,63.39739,59.908436,60.590496,60.05123,61.36277,61.2101,61.660336,62.293858,59.527668,60.86859,60.723984,60.55825,60.90823,56.3159,54.160492,54.03453,55.518013,51.228004,47.622963,44.97727,40.366333,38.106632,36.792675,35.528027,34.206684,30.664623,27.453407,25.791042,25.585346,25.031923,24.9373,31.704922,34.517414,31.90609,33.385555,28.449577,27.995419,27.790905,26.976542,27.266748,27.94764,25.594116,25.393946,25.38688,25.378595,25.27286,25.027815
4,0.382924923,24.701265,24.076508,24.056383,24.497417,23.86687,23.868301,23.623487,24.16776,23.377237,23.620941,24.448982,24.23428,24.066359,22.830435,23.605684,24.226194,24.240288,24.161163,25.543198,26.645027,26.959404,31.1429,34.71937,32.663918,37.697407,25.05164,26.352272,29.350891,29.714937,30.01319,31.996746,31.24274,30.389168,36.424324,37.32467,37.13048,44.982697,41.97414,42.51476,49.470264,48.21247,44.93411,49.764576,53.9986,52.409904,54.599174,61.5325,59.90425,56.990833,60.662754,60.44557,60.30487,56.1141,61.10632,55.986233,60.268124,58.721653,58.42082,60.528423,61.99817,56.539745,56.89664,56.057526,53.7797,55.7572,52.66852,47.49134,47.870823,41.37207,38.539158,38.651474,39.254776,33.660984,32.05039,30.713507,26.988516,27.383608,25.335928,24.358507,24.44261,33.105114,35.556713,34.270298,33.093937,28.202707,27.95558,27.49821,26.43113,27.053616,27.440403,25.558208,25.492035,25.249033,25.33807,25.011627,25.025883
5,0.382924923,24.621181,24.277391,24.250792,24.529648,23.321045,24.201542,24.099949,24.205017,23.816095,23.895844,24.128584,24.729641,24.287031,23.020645,23.33756,24.310064,24.263584,24.573921,25.508265,27.380173,27.523642,30.052721,33.99745,32.41552,34.44712,23.076256,25.212105,29.618073,29.856628,30.307447,31.083092,32.32128,29.826252,36.24191,36.96772,38.14731,42.27968,40.382507,41.361042,49.267307,47.041958,46.67924,53.25235,56.54598,54.994164,58.459503,61.054863,59.365524,56.998543,60.80517,60.384655,59.846684,58.715096,61.40531,61.508644,61.82712,59.958797,61.205708,64.410774,66.124275,58.714275,59.969227,54.132565,53.284847,53.15015,56.060223,51.514812,50.416233,42.477573,38.752766,37.469673,39.3046,32.200024,32.29144,30.455437,27.44999,26.201426,25.417032,24.480608,23.816483,32.07912,35.372314,33.187965,33.662125,28.400562,29.671246,28.317917,26.693537,27.520954,27.791504,25.848673,25.573215,25.425459,25.195316,25.179535,24.845127
6,0.382924923,24.607037,24.058601,23.495264,23.936266,23.541822,23.653435,23.964027,24.258821,23.753735,24.065037,24.167624,24.49236,24.220192,22.8726,22.86614,24.166195,24.01069,24.128212,25.60346,26.246483,27.21091,32.542522,35.68717,33.21488,35.105698,19.622211,25.58125,30.489294,29.933495,29.855469,31.629263,31.27015,29.949776,35.384083,36.706234,37.95452,44.49395,41.255695,42.11655,50.88139,46.731834,46.769722,51.03146,56.752235,56.10133,57.35211,62.07371,61.899014,58.219025,62.59638,61.16504,59.79136,59.02965,60.08122,56.343597,53.537483,54.907867,56.18414,58.96128,62.410152,57.247013,58.351387,55.80403,52.392242,53.120693,57.3167,50.69281,48.777756,45.430096,39.272797,38.503777,39.06478,33.565815,31.290615,30.829033,27.417826,26.117693,25.582228,24.349669,23.564787,33.36812,35.298813,33.44221,33.885536,28.924448,29.770887,27.530558,26.576624,26.896864,28.040157,25.85616,25.206203,25.645369,25.420063,25.31924,24.829683
7,0.382924923,24.887794,24.217897,23.015877,24.20251,22.995733,23.124458,23.883266,23.834389,23.776062,23.634537,24.37092,24.371927,24.249123,23.3458,23.484106,24.576784,23.998127,24.05488,25.340866,26.134396,27.838055,29.43133,33.38056,31.613047,31.918297,18.863386,23.779623,29.41939,29.532833,29.046545,31.583965,31.559631,31.400217,36.01575,38.98029,37.126316,46.889664,41.26635,44.23893,51.459156,48.60196,44.672527,47.107414,51.769028,50.521767,55.73185,57.376694,60.559566,58.366848,62.03939,59.3701,60.000854,57.590687,62.29522,60.390514,62.320877,62.998302,60.978832,62.054436,64.12819,60.34538,59.39253,56.56883,55.376045,55.05706,59.841164,53.366364,50.518326,47.158314,40.652576,39.19139,39.18266,36.10959,33.04908,30.549809,26.937183,26.003014,25.323162,23.805767,24.380915,33.93856,35.252262,31.241558,33.990643,28.506891,30.185925,28.063272,27.683233,27.057848,27.918388,25.37261,25.058071,25.31094,25.538803,25.291876,25.037525
8,0.382924923,24.734962,24.022444,23.18513,24.195164,23.702745,23.227983,24.06128,24.305387,24.034622,23.682272,24.310528,24.20813,24.119825,23.10753,23.114033,24.190956,23.781937,24.325182,25.383854,25.260607,28.100603,30.322264,36.023254,34.31622,44.437206,32.131405,28.203562,29.799252,29.537617,29.907713,32.6104,33.84693,35.40142,37.909348,39.300198,38.770016,46.151802,44.080112,45.164738,46.702343,48.65485,48.10194,45.07993,49.684917,50.598045,53.69369,58.352352,59.36511,58.366203,61.078503,58.053043,60.82229,56.182613,58.672928,58.16435,59.903606,55.947056,60.122013,61.0074,57.943684,58.10419,60.413994,54.850677,53.91859,54.478916,52.52827,49.21538,48.07605,43.226948,39.66686,39.80906,37.957527,36.69747,34.94817,30.514597,27.688465,26.463037,25.350502,24.296997,24.798594,30.72743,32.528786,32.775238,31.67322,28.107687,26.471292,26.967997,26.927387,27.650068,27.959785,26.09858,25.75837,25.32973,25.365206,25.287287,24.920105
9,0.060597536,24.732193,24.283321,23.77437,24.31981,24.383364,22.354675,24.114035,23.977753,23.705526,23.856709,24.429266,24.32075,23.998114,22.960867,22.252342,24.518707,23.668625,24.471298,24.749096,25.579206,26.513655,29.866018,33.928783,31.721365,36.257996,26.179747,25.833742,29.413284,27.76643,28.51845,31.573397,32.705727,34.471096,35.91614,37.903484,36.94662,42.878887,40.94576,42.65749,43.78622,45.071533,45.126575,46.479736,50.658344,53.05099,56.12069,58.254276,61.397343,57.429573,61.685017,61.67692,60.360992,57.38573,55.1767,45.608414,41.15137,40.002953,45.190952,48.50357,54.19188,55.104687,57.6531,53.333046,55.007023,50.48994,54.22534,50.091534,48.572838,47.526306,39.477818,35.976738,35.825706,34.144264,33.5548,30.160582,26.297377,25.432625,24.608316,22.665361,23.973692,38.019295,32.55874,32.241447,30.705692,26.769928,27.545813,27.16445,26.751196,26.790125,28.631834,25.472183,25.257235,25.335272,25.674534,24.880499,25.341192
